sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.109,14,521.1510375436645,139.2834735178683
sel_ttbar.2_v2.root,0.109,9,102.89927605403629,34.299758684678764
sel_ttbar.3_v2.root,0.109,12,90.58593285929756,26.149906360554404
sel_ttbar.4_v2.root,0.109,29,48.42101203514734,8.991556204741784
sel_ttbar.5_v2.root,0.109,14,86.92482574614601,23.23163688193607
sel_ttbar.6_v2.root,0.109,109,229.7250108217232,22.003665373776006
sel_ttbar.7_v2.root,0.109,163,59.689168171187276,4.6752164721171
sel_ttbar.8_v2.root,0.109,60,0.16847360103341183,0.021749848369266554
sel_ttbar.9_v2.root,0.109,26,0.0012218263141588743,0.00023961985454297108
sel_wjets.2_v2.root,0.109,0,0.0,0.0
sel_wjets.3_v2.root,0.109,0,0.0,0.0
sel_wjets.4_v2.root,0.109,1,4.98566594301552,4.98566594301552
sel_wjets.5_v2.root,0.109,97,241.0768073364519,24.477641183172274
sel_wjets.6_v2.root,0.109,802,902.2105564760694,31.858162282389202
sel_wjets.7_v2.root,0.109,302,350.8303876293304,20.188020256281547
sel_wjets.8_v2.root,0.109,259,6.772559936641086,0.42082639830597734
sel_ww2l2v.0_v2.root,0.109,1,1.7922244540452694,1.7922244540452694
sel_wwlv2q.1_v2.root,0.109,2,25.728658750000005,18.192909072959605
sel_wwlv2q.2_v2.root,0.109,2,5.49609672,3.8863272607691415
sel_wwlv2q.3_v2.root,0.109,16,2.9617718400000004,0.7404429600000001
sel_wwlv2q.4_v2.root,0.109,104,1.0153312415999998,0.09956141949382288
sel_wwlv2q.5_v2.root,0.109,1964,2.6820598035918364,0.06051983225987397
sel_wwlv2q.6_v2.root,0.109,9002,3.175163761714286,0.03346544659374995
sel_wwlv2q.7_v2.root,0.109,12449,0.39852894524510213,0.003571845262108338
sel_wz2l2q.1_v2.root,0.109,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.109,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.109,1,0.012006244897959185,0.012006244897959185
sel_wz2l2q.4_v2.root,0.109,3,0.0018387073469387756,0.0010615781817160446
sel_wz2l2q.5_v2.root,0.109,56,0.0045614049599999994,0.0006095433772375463
sel_wz2l2q.6_v2.root,0.109,468,0.009822699183673468,0.0004540544303870893
sel_wz2l2q.7_v2.root,0.109,1195,0.002174075693877552,6.289131970564209e-05
sel_wz2l2q.8_v2.root,0.109,65,7.220381999999999e-06,8.955781650026982e-07
sel_wz2l2q.9_v2.root,0.109,129,1.14420033e-08,1.0074122175665778e-09
sel_wz3l1v.0_v2.root,0.109,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.109,2,4.072764,2.879879042572448
sel_wzlv2q.2_v2.root,0.109,3,2.5360199999999997,1.4641718296702748
sel_wzlv2q.3_v2.root,0.109,18,0.7513419600000001,0.17709299830199726
sel_wzlv2q.4_v2.root,0.109,90,0.18359929800000002,0.01935306528293324
sel_wzlv2q.5_v2.root,0.109,1656,0.45425832048000014,0.011162789228534895
sel_wzlv2q.6_v2.root,0.109,7401,0.5220455453265306,0.006068246193310161
sel_wzlv2q.7_v2.root,0.109,10200,0.06214572734693878,0.0006153343923906975
sel_wzlv2q.9_v2.root,0.109,466,1.3079604120000004e-07,6.059009606457297e-09
sel_zjets.1_v2.root,0.109,0,0.0,0.0
sel_zjets.2_v2.root,0.109,0,0.0,0.0
sel_zjets.3_v2.root,0.109,0,0.0,0.0
sel_zjets.4_v2.root,0.109,18,77.7866713196189,18.33449425867722
sel_zjets.5_v2.root,0.109,314,768.3655552963813,43.36137684394121
sel_zjets.6_v2.root,0.109,2294,2500.5563234573565,52.20834597247446
sel_zjets.7_v2.root,0.109,3131,801.6658280055481,14.326887077177789
sel_zjets.8_v2.root,0.109,1983,11.662994332729143,0.2619079658092667
sel_zz4l.0_v2.root,0.109,0,0.0,0.0
TOTAL,,54930,6857.341729253745,173.03517981345604
