sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.172,0,0.0,0.0
sel_ttbar.2_v2.root,0.172,0,0.0,0.0
sel_ttbar.3_v2.root,0.172,0,0.0,0.0
sel_ttbar.4_v2.root,0.172,0,0.0,0.0
sel_ttbar.5_v2.root,0.172,0,0.0,0.0
sel_ttbar.6_v2.root,0.172,1,2.1075689066213146,2.1075689066213146
sel_ttbar.7_v2.root,0.172,6,2.1971472946449304,0.8969816269360943
sel_ttbar.8_v2.root,0.172,5,0.014039466752784318,0.006278640405414794
sel_ttbar.9_v2.root,0.172,2,9.398663955068263e-05,6.645859016722346e-05
sel_wjets.2_v2.root,0.172,0,0.0,0.0
sel_wjets.3_v2.root,0.172,0,0.0,0.0
sel_wjets.4_v2.root,0.172,0,0.0,0.0
sel_wjets.5_v2.root,0.172,0,0.0,0.0
sel_wjets.6_v2.root,0.172,5,5.624754092743575,2.515466501618958
sel_wjets.7_v2.root,0.172,13,15.101970328414883,4.188532952279663
sel_wjets.8_v2.root,0.172,5,0.13074440032125648,0.058470673359154963
sel_ww2l2v.0_v2.root,0.172,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.172,0,0.0,0.0
sel_wwlv2q.2_v2.root,0.172,0,0.0,0.0
sel_wwlv2q.3_v2.root,0.172,0,0.0,0.0
sel_wwlv2q.4_v2.root,0.172,1,0.009762800399999999,0.009762800399999999
sel_wwlv2q.5_v2.root,0.172,0,0.0,0.0
sel_wwlv2q.6_v2.root,0.172,248,0.08747396277551021,0.005554602190849865
sel_wwlv2q.7_v2.root,0.172,1815,0.058103464986734715,0.0013638409227307226
sel_wz2l2q.1_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.172,1,0.012006244897959185,0.012006244897959185
sel_wz2l2q.4_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.5_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.6_v2.root,0.172,9,0.00018889806122448979,6.296602040816326e-05
sel_wz2l2q.7_v2.root,0.172,113,0.00020558205306122455,1.9339532747983795e-05
sel_wz2l2q.8_v2.root,0.172,10,1.110828e-06,3.5127465686895204e-07
sel_wz2l2q.9_v2.root,0.172,16,1.4191632e-09,3.547908e-10
sel_wz3l1v.0_v2.root,0.172,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.172,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.172,0,0.0,0.0
sel_wzlv2q.3_v2.root,0.172,1,0.04174122,0.04174122
sel_wzlv2q.4_v2.root,0.172,0,0.0,0.0
sel_wzlv2q.5_v2.root,0.172,2,0.00054862116,0.0003879337425384299
sel_wzlv2q.6_v2.root,0.172,175,0.012344003571428572,0.0009331189609398039
sel_wzlv2q.7_v2.root,0.172,1368,0.00833483872653061,0.00022534823051891854
sel_wzlv2q.9_v2.root,0.172,82,2.30156124e-08,2.5416492008791606e-09
sel_zjets.1_v2.root,0.172,0,0.0,0.0
sel_zjets.2_v2.root,0.172,0,0.0,0.0
sel_zjets.3_v2.root,0.172,0,0.0,0.0
sel_zjets.4_v2.root,0.172,0,0.0,0.0
sel_zjets.5_v2.root,0.172,0,0.0,0.0
sel_zjets.6_v2.root,0.172,25,27.251049732534394,5.450209946506879
sel_zjets.7_v2.root,0.172,316,80.90910305006489,4.551492645820242
sel_zjets.8_v2.root,0.172,31,0.1823261847274853,0.03274674947536956
sel_zz4l.0_v2.root,0.172,0,0.0,0.0
TOTAL,,4250,133.7495082153603,8.918812852105898
