sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.172,0,0.0,0.0
sel_ttbar.2_v2.root,0.172,0,0.0,0.0
sel_ttbar.3_v2.root,0.172,0,0.0,0.0
sel_ttbar.4_v2.root,0.172,4,0.6678760280709979,0.33393801403549894
sel_ttbar.5_v2.root,0.172,0,0.0,0.0
sel_ttbar.6_v2.root,0.172,0,0.0,0.0
sel_ttbar.7_v2.root,0.172,0,0.0,0.0
sel_ttbar.8_v2.root,0.172,0,0.0,0.0
sel_ttbar.9_v2.root,0.172,0,0.0,0.0
sel_wjets.2_v2.root,0.172,0,0.0,0.0
sel_wjets.3_v2.root,0.172,0,0.0,0.0
sel_wjets.4_v2.root,0.172,4,1.994266377206208,0.997133188603104
sel_wjets.5_v2.root,0.172,4,0.9941311642740283,0.49706558213701413
sel_wjets.6_v2.root,0.172,1,0.11249508185487149,0.11249508185487149
sel_wjets.7_v2.root,0.172,0,0.0,0.0
sel_wjets.8_v2.root,0.172,0,0.0,0.0
sel_ww2l2v.0_v2.root,0.172,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.172,0,0.0,0.0
sel_wwlv2q.2_v2.root,0.172,0,0.0,0.0
sel_wwlv2q.3_v2.root,0.172,1,0.018511074000000002,0.018511074000000002
sel_wwlv2q.4_v2.root,0.172,14,0.013667920559999994,0.0036529054232259583
sel_wwlv2q.5_v2.root,0.172,4,0.0005462443591836735,0.00027312217959183673
sel_wwlv2q.6_v2.root,0.172,1,3.527175918367347e-05,3.527175918367347e-05
sel_wwlv2q.7_v2.root,0.172,1,3.2012928367346935e-06,3.2012928367346935e-06
sel_wz2l2q.1_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.4_v2.root,0.172,2,0.00012258048979591838,8.667749557586227e-05
sel_wz2l2q.5_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.6_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.7_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.8_v2.root,0.172,0,0.0,0.0
sel_wz2l2q.9_v2.root,0.172,0,0.0,0.0
sel_wz3l1v.0_v2.root,0.172,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.172,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.172,0,0.0,0.0
sel_wzlv2q.3_v2.root,0.172,2,0.008348244,0.005903099943399908
sel_wzlv2q.4_v2.root,0.172,5,0.0010199961,0.0004561561232769347
sel_wzlv2q.5_v2.root,0.172,3,8.2293174e-05,4.751198616136871e-05
sel_wzlv2q.6_v2.root,0.172,0,0.0,0.0
sel_wzlv2q.7_v2.root,0.172,0,0.0,0.0
sel_wzlv2q.9_v2.root,0.172,0,0.0,0.0
sel_zjets.1_v2.root,0.172,0,0.0,0.0
sel_zjets.2_v2.root,0.172,0,0.0,0.0
sel_zjets.3_v2.root,0.172,0,0.0,0.0
sel_zjets.4_v2.root,0.172,7,3.0250372179851803,1.1433565979290674
sel_zjets.5_v2.root,0.172,13,3.181131279889476,0.8822870725864536
sel_zjets.6_v2.root,0.172,0,0.0,0.0
sel_zjets.7_v2.root,0.172,0,0.0,0.0
sel_zjets.8_v2.root,0.172,0,0.0,0.0
sel_zz4l.0_v2.root,0.172,0,0.0,0.0
TOTAL,,66,10.017273975015762,1.8578494184852756
