sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.164,1,3.7225074110261756,3.7225074110261756
sel_ttbar.2_v2.root,0.164,0,0.0,0.0
sel_ttbar.3_v2.root,0.164,0,0.0,0.0
sel_ttbar.4_v2.root,0.164,0,0.0,0.0
sel_ttbar.5_v2.root,0.164,0,0.0,0.0
sel_ttbar.6_v2.root,0.164,1,0.21075689066213144,0.21075689066213144
sel_ttbar.7_v2.root,0.164,13,0.47604858050640136,0.13203212050982133
sel_ttbar.8_v2.root,0.164,7,0.001965525345389805,0.0007428987513565369
sel_ttbar.9_v2.root,0.164,2,9.398663955068263e-06,6.645859016722345e-06
sel_wjets.2_v2.root,0.164,0,0.0,0.0
sel_wjets.3_v2.root,0.164,0,0.0,0.0
sel_wjets.4_v2.root,0.164,0,0.0,0.0
sel_wjets.5_v2.root,0.164,0,0.0,0.0
sel_wjets.6_v2.root,0.164,16,1.7999213096779438,0.44998032741948596
sel_wjets.7_v2.root,0.164,36,4.1820840909456605,0.6970140151576102
sel_wjets.8_v2.root,0.164,11,0.028763768070676425,0.008672602386112593
sel_ww2l2v.0_v2.root,0.164,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.164,0,0.0,0.0
sel_wwlv2q.2_v2.root,0.164,0,0.0,0.0
sel_wwlv2q.3_v2.root,0.164,0,0.0,0.0
sel_wwlv2q.4_v2.root,0.164,5,0.0048814001999999985,0.0021830285345162135
sel_wwlv2q.5_v2.root,0.164,6,0.0008193665387755103,0.00033450498871839455
sel_wwlv2q.6_v2.root,0.164,445,0.01569593283673469,0.0007440585751003874
sel_wwlv2q.7_v2.root,0.164,3192,0.01021852673485714,0.00018086596263056274
sel_wz2l2q.1_v2.root,0.164,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.164,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.164,1,0.0012006244897959184,0.0012006244897959184
sel_wz2l2q.4_v2.root,0.164,0,0.0,0.0
sel_wz2l2q.5_v2.root,0.164,0,0.0,0.0
sel_wz2l2q.6_v2.root,0.164,17,3.568074489795918e-05,8.65385176558848e-06
sel_wz2l2q.7_v2.root,0.164,197,3.584041102040816e-05,2.5535235555582483e-06
sel_wz2l2q.8_v2.root,0.164,15,1.6662420000000003e-07,4.302218344500892e-08
sel_wz2l2q.9_v2.root,0.164,32,2.8383264e-10,5.017499611652003e-11
sel_wz3l1v.0_v2.root,0.164,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.164,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.164,0,0.0,0.0
sel_wzlv2q.3_v2.root,0.164,1,0.004174122,0.004174122
sel_wzlv2q.4_v2.root,0.164,3,0.00061199766,0.00035333701374442114
sel_wzlv2q.5_v2.root,0.164,7,0.000192017406,7.257575766738883e-05
sel_wzlv2q.6_v2.root,0.164,313,0.002207813210204082,0.00012479298091938698
sel_wzlv2q.7_v2.root,0.164,2392,0.001457378233469388,2.979831393087632e-05
sel_wzlv2q.9_v2.root,0.164,159,4.462783380000001e-09,3.5392174362255793e-10
sel_zjets.1_v2.root,0.164,0,0.0,0.0
sel_zjets.2_v2.root,0.164,0,0.0,0.0
sel_zjets.3_v2.root,0.164,0,0.0,0.0
sel_zjets.4_v2.root,0.164,0,0.0,0.0
sel_zjets.5_v2.root,0.164,1,0.2447024061453444,0.2447024061453444
sel_zjets.6_v2.root,0.164,46,5.01419315078633,0.7393024466904233
sel_zjets.7_v2.root,0.164,542,13.877447421878216,0.5960874074489224
sel_zjets.8_v2.root,0.164,72,0.042346726775415955,0.004990609610658427
sel_zz4l.0_v2.root,0.164,0,0.0,0.0
TOTAL,,7533,29.642277552320216,3.9457719048838675
