sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.124,4,14.890029644104702,7.445014822052351
sel_ttbar.2_v2.root,0.124,2,2.2866505789785845,1.6169061305999022
sel_ttbar.3_v2.root,0.124,2,1.5097655476549594,1.0675654567486434
sel_ttbar.4_v2.root,0.124,6,1.0018140421064967,0.4089888700526698
sel_ttbar.5_v2.root,0.124,2,1.2417832249449434,0.8780733391222694
sel_ttbar.6_v2.root,0.124,18,3.793624031918366,0.8941657594139093
sel_ttbar.7_v2.root,0.124,78,2.856291483038409,0.32341132490671987
sel_ttbar.8_v2.root,0.124,44,0.012354730742450202,0.001862545739026196
sel_ttbar.9_v2.root,0.124,18,8.458797559561437e-05,1.9937577050167038e-05
sel_wjets.2_v2.root,0.124,0,0.0,0.0
sel_wjets.3_v2.root,0.124,0,0.0,0.0
sel_wjets.4_v2.root,0.124,0,0.0,0.0
sel_wjets.5_v2.root,0.124,2,0.49706558213701413,0.3514784438235215
sel_wjets.6_v2.root,0.124,149,16.761767196375857,1.3731774731580042
sel_wjets.7_v2.root,0.124,155,18.006195391571595,1.4462924178505405
sel_wjets.8_v2.root,0.124,140,0.36608432089951815,0.030939772139762737
sel_ww2l2v.0_v2.root,0.124,1,0.17922244540452692,0.17922244540452692
sel_wwlv2q.1_v2.root,0.124,1,1.2864329375,1.2864329375
sel_wwlv2q.2_v2.root,0.124,1,0.274804836,0.274804836
sel_wwlv2q.3_v2.root,0.124,5,0.09255537000000001,0.04139201980052895
sel_wwlv2q.4_v2.root,0.124,16,0.015620480639999997,0.003905120159999999
sel_wwlv2q.5_v2.root,0.124,177,0.024171312893877556,0.0018168271328296622
sel_wwlv2q.6_v2.root,0.124,3481,0.12278099371836734,0.0020810337918367346
sel_wwlv2q.7_v2.root,0.124,10992,0.03518861086138775,0.0003356323105501096
sel_wz2l2q.1_v2.root,0.124,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.124,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.124,1,0.0012006244897959184,0.0012006244897959184
sel_wz2l2q.4_v2.root,0.124,0,0.0,0.0
sel_wz2l2q.5_v2.root,0.124,4,3.258146400000001e-05,1.6290732000000004e-05
sel_wz2l2q.6_v2.root,0.124,135,0.0002833470918367347,2.4386634841777268e-05
sel_wz2l2q.7_v2.root,0.124,870,0.0001582799877551021,5.366194152514173e-06
sel_wz2l2q.8_v2.root,0.124,63,6.998216399999998e-07,8.81692391210177e-08
sel_wz2l2q.9_v2.root,0.124,118,1.04663286e-09,9.635036451743294e-11
sel_wz3l1v.0_v2.root,0.124,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.124,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.124,0,0.0,0.0
sel_wzlv2q.3_v2.root,0.124,4,0.016696488,0.008348244
sel_wzlv2q.4_v2.root,0.124,20,0.0040799844,0.0009123122465538695
sel_wzlv2q.5_v2.root,0.124,163,0.004471262453999999,0.00035021630417342986
sel_wzlv2q.6_v2.root,0.124,2741,0.01933423645102041,0.0003692942178203795
sel_wzlv2q.7_v2.root,0.124,8754,0.00533356565877551,5.7005187003177565e-05
sel_wzlv2q.9_v2.root,0.124,474,1.330414668e-08,6.110796955126538e-10
sel_zjets.1_v2.root,0.124,0,0.0,0.0
sel_zjets.2_v2.root,0.124,0,0.0,0.0
sel_zjets.3_v2.root,0.124,0,0.0,0.0
sel_zjets.4_v2.root,0.124,4,1.7285926959915316,0.8642963479957658
sel_zjets.5_v2.root,0.124,15,3.6705360921801646,0.9477283437778022
sel_zjets.6_v2.root,0.124,569,62.02338919124828,2.600155736436603
sel_zjets.7_v2.root,0.124,1992,51.003459897382676,1.1427598439724527
sel_zjets.8_v2.root,0.124,1006,0.5916778768898395,0.018654617164433014
sel_zz4l.0_v2.root,0.124,0,0.0,0.0
TOTAL,,32227,184.32353418732873,8.752326935782248
