sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.155,1,37.22507411026176,37.22507411026176
sel_ttbar.2_v2.root,0.155,0,0.0,0.0
sel_ttbar.3_v2.root,0.155,0,0.0,0.0
sel_ttbar.4_v2.root,0.155,1,1.6696900701774944,1.6696900701774944
sel_ttbar.5_v2.root,0.155,0,0.0,0.0
sel_ttbar.6_v2.root,0.155,3,6.322706719863944,3.6504164267205037
sel_ttbar.7_v2.root,0.155,20,7.323824315483099,1.6376569024686078
sel_ttbar.8_v2.root,0.155,16,0.04492629360890982,0.011231573402227454
sel_ttbar.9_v2.root,0.155,6,0.00028195991865204785,0.00011510965476902842
sel_wjets.2_v2.root,0.155,0,0.0,0.0
sel_wjets.3_v2.root,0.155,0,0.0,0.0
sel_wjets.4_v2.root,0.155,0,0.0,0.0
sel_wjets.5_v2.root,0.155,0,0.0,0.0
sel_wjets.6_v2.root,0.155,25,28.12377046371787,5.624754092743575
sel_wjets.7_v2.root,0.155,54,62.73126136418493,8.536643403523424
sel_wjets.8_v2.root,0.155,21,0.5491264813492772,0.11982922223275329
sel_ww2l2v.0_v2.root,0.155,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.155,0,0.0,0.0
sel_wwlv2q.2_v2.root,0.155,0,0.0,0.0
sel_wwlv2q.3_v2.root,0.155,0,0.0,0.0
sel_wwlv2q.4_v2.root,0.155,7,0.0683396028,0.025829941957961906
sel_wwlv2q.5_v2.root,0.155,10,0.013656108979591838,0.004318440835098808
sel_wwlv2q.6_v2.root,0.155,773,0.27265069848979595,0.009806564015185157
sel_wwlv2q.7_v2.root,0.155,5011,0.16041678404877552,0.0022661445268723733
sel_wz2l2q.1_v2.root,0.155,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.155,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.155,1,0.012006244897959185,0.012006244897959185
sel_wz2l2q.4_v2.root,0.155,0,0.0,0.0
sel_wz2l2q.5_v2.root,0.155,0,0.0,0.0
sel_wz2l2q.6_v2.root,0.155,28,0.0005876828571428572,0.00011106162069827846
sel_wz2l2q.7_v2.root,0.155,306,0.0005567089224489798,3.1824930845403564e-05
sel_wz2l2q.8_v2.root,0.155,25,2.77707e-06,5.55414e-07
sel_wz2l2q.9_v2.root,0.155,50,4.4348849999999994e-09,6.271874514565004e-10
sel_wz3l1v.0_v2.root,0.155,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.155,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.155,0,0.0,0.0
sel_wzlv2q.3_v2.root,0.155,1,0.04174122,0.04174122
sel_wzlv2q.4_v2.root,0.155,5,0.010199961,0.004561561232769347
sel_wzlv2q.5_v2.root,0.155,14,0.0038403481200000008,0.0010263762079272443
sel_wzlv2q.6_v2.root,0.155,582,0.04105262902040816,0.0017016862212765828
sel_wzlv2q.7_v2.root,0.155,3832,0.02334729678367347,0.00037715845998968057
sel_wzlv2q.9_v2.root,0.155,227,6.371395140000001e-08,4.228843481832766e-09
sel_zjets.1_v2.root,0.155,0,0.0,0.0
sel_zjets.2_v2.root,0.155,0,0.0,0.0
sel_zjets.3_v2.root,0.155,0,0.0,0.0
sel_zjets.4_v2.root,0.155,0,0.0,0.0
sel_zjets.5_v2.root,0.155,1,2.4470240614534435,2.4470240614534435
sel_zjets.6_v2.root,0.155,94,102.4639469943293,10.568349190548608
sel_zjets.7_v2.root,0.155,819,209.69796012026313,7.327439729519643
sel_zjets.8_v2.root,0.155,160,0.941038372787021,0.07439561559064001
sel_zz4l.0_v2.root,0.155,0,0.0,0.0
TOTAL,,12093,460.1890294585375,40.992750940493636
