sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.1,20465,76181.11416665072,532.5267712196152
sel_ttbar.2_v2.root,-0.1,22343,25545.31694305926,170.89940575970107
sel_ttbar.3_v2.root,-0.1,69342,52345.08130274509,198.78229340170404
sel_ttbar.4_v2.root,-0.1,132564,22134.079446300937,60.79231256006675
sel_ttbar.5_v2.root,-0.1,8761,5439.6314168713225,58.115587596419886
sel_ttbar.6_v2.root,-0.1,7492,1578.9906248406894,18.242345092560868
sel_ttbar.7_v2.root,-0.1,4926,180.38579289034868,2.5701302069525918
sel_ttbar.8_v2.root,-0.1,3222,0.9047032375494216,0.015938350620256437
sel_ttbar.9_v2.root,-0.1,3091,0.014525635142557997,0.00026126764384327495
sel_wjets.2_v2.root,-0.1,8,4928.945741295174,1742.645478885186
sel_wjets.3_v2.root,-0.1,18623,47743.66052438319,349.8572610546845
sel_wjets.4_v2.root,-0.1,77800,38788.481036660756,139.06344195574295
sel_wjets.5_v2.root,-0.1,58734,14597.324950617694,60.23216675590355
sel_wjets.6_v2.root,-0.1,66982,7535.145572803005,29.114718236672772
sel_wjets.7_v2.root,-0.1,17952,2085.465933351569,15.564912376237944
sel_wjets.8_v2.root,-0.1,27516,71.95125838479386,0.4337562479061171
sel_ww2l2v.0_v2.root,-0.1,380,68.10452925372022,3.4936886346633518
sel_wwlv2q.1_v2.root,-0.1,246,316.462502625,20.17691222314456
sel_wwlv2q.2_v2.root,-0.1,923,253.64486362799997,8.348822381122675
sel_wwlv2q.3_v2.root,-0.1,17707,327.77558731800013,2.4632251525666433
sel_wwlv2q.4_v2.root,-0.1,41133,40.15732688531998,0.19800201185314578
sel_wwlv2q.5_v2.root,-0.1,45089,6.1574029778081645,0.02899761474608068
sel_wwlv2q.6_v2.root,-0.1,49812,1.7569568684571428,0.007872163588259672
sel_wwlv2q.7_v2.root,-0.1,57480,0.1840103122555101,0.0007675095403373686
sel_wz2l2q.1_v2.root,-0.1,58,4.644626511627907,0.609869339207557
sel_wz2l2q.2_v2.root,-0.1,116,1.949375538461538,0.18099497492434397
sel_wz2l2q.3_v2.root,-0.1,2159,2.5921482734693884,0.05578706569008227
sel_wz2l2q.4_v2.root,-0.1,7774,0.4764703638367348,0.005403978653378747
sel_wz2l2q.5_v2.root,-0.1,22255,0.18127512032999998,0.001215134643478611
sel_wz2l2q.6_v2.root,-0.1,33239,0.06976425174489798,0.00038265638629321583
sel_wz2l2q.7_v2.root,-0.1,44871,0.008163426816734697,3.853804056767686e-05
sel_wz2l2q.8_v2.root,-0.1,1501,1.6673528280000004e-05,4.3036521783499e-07
sel_wz2l2q.9_v2.root,-0.1,2262,2.006341974e-08,4.218505878948847e-10
sel_wz3l1v.0_v2.root,-0.1,422,3.905956288235293,0.1901389771440757
sel_wzlv2q.1_v2.root,-0.1,701,142.75037819999994,5.3916073731279095
sel_wzlv2q.2_v2.root,-0.1,1464,123.75777599999999,3.23446128998076
sel_wzlv2q.3_v2.root,-0.1,23792,99.31071062400001,0.6438439423115451
sel_wzlv2q.4_v2.root,-0.1,70297,14.340533168339993,0.054087499301830266
sel_wzlv2q.5_v2.root,-0.1,66801,1.832422105458,0.007089800917889057
sel_wzlv2q.6_v2.root,-0.1,69540,0.4905154333469391,0.001860095890166563
sel_wzlv2q.7_v2.root,-0.1,73617,0.04485276480489795,0.0001653103940933825
sel_wzlv2q.9_v2.root,-0.1,2337,6.559449534e-08,1.356869370349983e-09
sel_zjets.1_v2.root,-0.1,1,30492.433708575452,30492.433708575452
sel_zjets.2_v2.root,-0.1,715,3338.7634567678874,124.86267377021473
sel_zjets.3_v2.root,-0.1,39579,65437.88843681678,328.924988673346
sel_zjets.4_v2.root,-0.1,112892,48786.07165896896,145.19921412994398
sel_zjets.5_v2.root,-0.1,69536,17015.62651372266,64.52724037163262
sel_zjets.6_v2.root,-0.1,73888,8054.102250550005,29.629899829777038
sel_zjets.7_v2.root,-0.1,73553,1883.2617900764,6.944012589026866
sel_zjets.8_v2.root,-0.1,89173,52.447009260335655,0.17563215866529844
sel_zz4l.0_v2.root,-0.1,1145,70.10341509561752,2.07174563191975
TOTAL,,1636279,475697.7903442597,30552.937611680154
