sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.1,10184,379100.15473890566,3756.598375574299
sel_ttbar.2_v2.root,-0.1,12001,137210.4679916099,1252.5022875726363
sel_ttbar.3_v2.root,-0.1,41178,310845.62860667956,1531.8355341052668
sel_ttbar.4_v2.root,-0.1,96177,160585.7818794609,517.811244968497
sel_ttbar.5_v2.root,-0.1,7259,45070.52214937671,528.99819633249
sel_ttbar.6_v2.root,-0.1,6867,14472.675681768564,174.6486795326832
sel_ttbar.7_v2.root,-0.1,4707,1723.662052648948,25.123493042236262
sel_ttbar.8_v2.root,-0.1,3105,8.718508853479062,0.15646291265490045
sel_ttbar.9_v2.root,-0.1,2983,0.1401810728898431,0.0025666269664216547
sel_wjets.2_v2.root,-0.1,2,12322.364353237936,8713.22739442593
sel_wjets.3_v2.root,-0.1,9387,240653.89107146265,2483.8735288329767
sel_wjets.4_v2.root,-0.1,52053,259518.86933178685,1137.4859948137316
sel_wjets.5_v2.root,-0.1,44490,110572.23874637883,524.2215858807309
sel_wjets.6_v2.root,-0.1,55865,62845.37747822396,265.890877685059
sel_wjets.7_v2.root,-0.1,16448,19107.47753552061,148.98646267679862
sel_wjets.8_v2.root,-0.1,26475,692.2915997010531,4.254720908599236
sel_ww2l2v.0_v2.root,-0.1,245,439.09499124109095,28.05274997127869
sel_wwlv2q.1_v2.root,-0.1,141,1813.870441875,152.75544771908068
sel_wwlv2q.2_v2.root,-0.1,560,1538.9070815999996,65.03069338230422
sel_wwlv2q.3_v2.root,-0.1,10919,2021.2241700599998,19.34296517666546
sel_wwlv2q.4_v2.root,-0.1,36467,356.0200421867999,1.8643370430985133
sel_wwlv2q.5_v2.root,-0.1,42613,58.19277719473469,0.281901916842792
sel_wwlv2q.6_v2.root,-0.1,48607,17.144543986408166,0.07776363075387399
sel_wwlv2q.7_v2.root,-0.1,56859,1.8202230940389805,0.007633522877548771
sel_wz2l2q.1_v2.root,-0.1,33,26.42632325581395,4.600232407899638
sel_wz2l2q.2_v2.root,-0.1,64,10.755175384615384,1.344396923076923
sel_wz2l2q.3_v2.root,-0.1,1173,14.083325265306124,0.4112029330061756
sel_wz2l2q.4_v2.root,-0.1,5978,3.66393084,0.04738810172108452
sel_wz2l2q.5_v2.root,-0.1,19224,1.5658651598399995,0.011293602097446722
sel_wz2l2q.6_v2.root,-0.1,31135,0.6534823484693876,0.0037034750748496533
sel_wz2l2q.7_v2.root,-0.1,44124,0.08027524344489798,0.0003821590892997838
sel_wz2l2q.8_v2.root,-0.1,1476,0.00016395821279999997,4.267661814251434e-06
sel_wz2l2q.9_v2.root,-0.1,2242,1.988602434e-07,4.199815021047972e-09
sel_wz3l1v.0_v2.root,-0.1,283,26.193972264705884,1.5570700298166713
sel_wzlv2q.1_v2.root,-0.1,426,867.498732,42.030450900122695
sel_wzlv2q.2_v2.root,-0.1,870,735.4458,24.933947793560495
sel_wzlv2q.3_v2.root,-0.1,14154,590.8052278800002,4.965977345305678
sel_wzlv2q.4_v2.root,-0.1,60724,123.8764863528,0.5026997771265853
sel_wzlv2q.5_v2.root,-0.1,62263,17.079399642540004,0.06844749828881214
sel_wzlv2q.6_v2.root,-0.1,67344,4.750254722938774,0.018304903521835995
sel_wzlv2q.7_v2.root,-0.1,72815,0.4436412879183674,0.0016440746404630447
sel_wzlv2q.9_v2.root,-0.1,2337,6.559449533999999e-07,1.3568693703499823e-08
sel_zjets.1_v2.root,-0.1,0,0.0,0.0
sel_zjets.2_v2.root,-0.1,213,9946.246381700137,681.5055725903874
sel_zjets.3_v2.root,-0.1,21044,347930.70170150115,2398.4386076233145
sel_zjets.4_v2.root,-0.1,80931,349741.8386982266,1229.3913004576727
sel_zjets.5_v2.root,-0.1,56189,137495.83498900753,580.0479433354916
sel_zjets.6_v2.root,-0.1,65156,71022.77585492046,278.24055757312453
sel_zjets.7_v2.root,-0.1,69474,17788.224763608257,67.48720719083943
sel_zjets.8_v2.root,-0.1,87039,511.9189933063095,1.7351790549892456
sel_zz4l.0_v2.root,-0.1,677,414.49792156972103,15.930449230384532
TOTAL,,1352980,2698251.8975382275,10513.618851357976
