signal,BDT cut,count before,sg before,sg before err,count after,sg after,sg after err,sg acceptance
Signal_1-0_0-03_0-04.0,-0.1,6351,1942.4482991935847,24.37409008605721,6321,1933.272823051905,24.316454417582097,0.995276334435522
Signal_1-0_0-03_0-06.0,-0.1,6791,2946.7600213497353,35.75838565313729,6757,2932.006694781352,35.668758891317275,0.994993373582683
Signal_1-0_0-03_0-08.0,-0.1,7566,3709.837879140298,42.6502678329279,7534,3694.1473144915417,42.55997872857592,0.9957705524715834
Signal_1-0_0-03_0-1.0,-0.1,8041,4172.649269457435,46.53254979059427,7989,4145.665341835027,46.381846069590054,0.9935331426439498
Signal_1-0_0-03_0-15.0,-0.1,8958,4753.587493444537,50.22453942154483,8913,4729.708118896089,50.09823054669893,0.9949765572672473
Signal_1-0_0-03_0-2.0,-0.1,9145,4846.685848763855,50.68191494642023,9105,4825.486566757233,50.57095276634866,0.9956260251503554
Signal_1-0_0-03_0-3.0,-0.1,9613,5074.193818381889,51.75324439159511,9564,5048.329312285903,51.621175901685106,0.9949027358784979
Signal_1-0_0-03_0-4.0,-0.1,9658,5120.472755011371,52.10344740214416,9611,5095.554322676981,51.97651384424213,0.9951335680265064
Signal_1-0_0-03_0-5.0,-0.1,9752,5128.929554314971,51.93736207075302,9702,5102.632745689483,51.804045556218725,0.99487284659557
Signal_1-0_0-03_0-6.0,-0.1,9787,5190.004076453294,52.46176585702017,9748,5169.322543911997,52.35713465166699,0.9960151221007459
Signal_1-0_0-03_0-7.0,-0.1,10092,5361.196321905963,53.367036890186874,10032,5329.322384201409,53.208158785647434,0.9940546967895363
Signal_1-0_0-03_0-8.0,-0.1,9817,5253.163206885157,53.018995865640335,9780,5233.364180843113,52.9189879844439,0.996231027808903
Signal_1-0_0-03_0-9.0,-0.1,9998,5362.152242351681,53.626885380216066,9944,5333.190827960103,53.48186774729466,0.9945989197839568
Signal_1-0_0-03_1-0.0,-0.1,9765,5261.285889386357,53.24217363846723,9716,5234.885171661837,53.108423125564606,0.9949820788530466
Signal_1-0_0-03_2-0.0,-0.1,31679,5525.119026826255,31.042444007923805,31452,5485.528066913077,30.931024714141245,0.992834369771773
