sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.08,8578,319316.6857178253,3447.6930389014055
sel_ttbar.2_v2.root,-0.08,9341,106798.01529119475,1105.0107318469225
sel_ttbar.3_v2.root,-0.08,33323,251549.58672253104,1378.0074374990156
sel_ttbar.4_v2.root,-0.08,84908,141770.0444786307,486.5306110766222
sel_ttbar.5_v2.root,-0.08,6700,41599.738035655595,508.22168811839015
sel_ttbar.6_v2.root,-0.08,6350,13383.062557045345,167.94560583890464
sel_ttbar.7_v2.root,-0.08,4308,1577.5517575550602,24.035090930673476
sel_ttbar.8_v2.root,-0.08,2817,7.909835568518685,0.14903011338934755
sel_ttbar.9_v2.root,-0.08,2679,0.12589510367813936,0.0024323299252561425
sel_wjets.2_v2.root,-0.08,1,6161.182176618968,6161.182176618968
sel_wjets.3_v2.root,-0.08,7760,198942.60090705764,2258.379541065496
sel_wjets.4_v2.root,-0.08,45599,227341.38133556469,1064.6352344173233
sel_wjets.5_v2.root,-0.08,39085,97139.04138912601,491.347505113832
sel_wjets.6_v2.root,-0.08,49752,55968.55312443567,250.92203898884836
sel_wjets.7_v2.root,-0.08,15116,17560.106421870718,142.82646979057634
sel_wjets.8_v2.root,-0.08,23802,622.3956432893094,4.034222233452773
sel_ww2l2v.0_v2.root,-0.08,219,392.497155435914,26.522499884352005
sel_wwlv2q.1_v2.root,-0.08,122,1569.4481837500002,142.091162190882
sel_wwlv2q.2_v2.root,-0.08,480,1319.0632127999995,60.20672303548311
sel_wwlv2q.3_v2.root,-0.08,9534,1764.8457951599999,18.074620635796375
sel_wwlv2q.4_v2.root,-0.08,34634,338.1248290535999,1.8168778760099473
sel_wwlv2q.5_v2.root,-0.08,40483,55.28402598208163,0.2747662067361803
sel_wwlv2q.6_v2.root,-0.08,47088,16.608765964408164,0.07653890471091135
sel_wwlv2q.7_v2.root,-0.08,55440,1.774796748685715,0.007537668152835864
sel_wz2l2q.1_v2.root,-0.08,23,18.418346511627902,3.8404907307722596
sel_wz2l2q.2_v2.root,-0.08,52,8.738580000000002,1.2118230101824654
sel_wz2l2q.3_v2.root,-0.08,958,11.501982612244898,0.37161219040106935
sel_wz2l2q.4_v2.root,-0.08,4892,2.9983187804081632,0.04286813412470465
sel_wz2l2q.5_v2.root,-0.08,15810,1.2877823645999995,0.010241805840774587
sel_wz2l2q.6_v2.root,-0.08,27806,0.5836110544897958,0.0034998888347790983
sel_wz2l2q.7_v2.root,-0.08,40532,0.07374028119183676,0.000366273731004774
sel_wz2l2q.8_v2.root,-0.08,1409,0.00015651566519999998,4.169676046682591e-06
sel_wz2l2q.9_v2.root,-0.08,2193,1.945140561e-07,4.15366698156472e-09
sel_wz3l1v.0_v2.root,-0.08,243,22.49164402941176,1.4428396372109022
sel_wzlv2q.1_v2.root,-0.08,389,792.152598,40.16373104954813
sel_wzlv2q.2_v2.root,-0.08,782,661.05588,23.639310006833956
sel_wzlv2q.3_v2.root,-0.08,12345,515.2953609000002,4.637785788962908
sel_wzlv2q.4_v2.root,-0.08,56931,116.1387959382,0.48674658481731514
sel_wzlv2q.5_v2.root,-0.08,58079,15.931684175820005,0.06610771155202702
sel_wzlv2q.6_v2.root,-0.08,64688,4.562908017306121,0.017940306234323206
sel_wzlv2q.7_v2.root,-0.08,71030,0.4327657856326531,0.0016237980326639745
sel_wzlv2q.9_v2.root,-0.08,2326,6.528574931999999e-07,1.3536722869582878e-08
sel_zjets.1_v2.root,-0.08,0,0.0,0.0
sel_zjets.2_v2.root,-0.08,138,6444.046951524033,548.5537052000839
sel_zjets.3_v2.root,-0.08,18459,305191.637650067,2246.3040738210634
sel_zjets.4_v2.root,-0.08,73707,318523.45460861956,1173.2405093782456
sel_zjets.5_v2.root,-0.08,51484,125982.58677986907,555.2318625353611
sel_zjets.6_v2.root,-0.08,60901,66384.64719044311,269.0019570236257
sel_zjets.7_v2.root,-0.08,66067,16915.891491166578,65.81162241634252
sel_zjets.8_v2.root,-0.08,81326,478.318041907983,1.6772664364818475
sel_zz4l.0_v2.root,-0.08,534,326.94518481274895,14.148301857595412
TOTAL,,1241223,2327614.820108192,8196.617766175914
