sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.02,1506,56060.96161005419,1444.6014850562792
sel_ttbar.2_v2.root,-0.02,1462,16715.41573233345,437.1630992101691
sel_ttbar.3_v2.root,-0.02,4902,37004.35357302305,528.5257710736199
sel_ttbar.4_v2.root,-0.02,20498,34225.30705849829,239.05157465356777
sel_ttbar.5_v2.root,-0.02,2403,14920.025447713493,304.3635763090115
sel_ttbar.6_v2.root,-0.02,2773,5844.288578060903,110.98306577331184
sel_ttbar.7_v2.root,-0.02,2158,790.2406436406267,17.01114875747408
sel_ttbar.8_v2.root,-0.02,1699,4.770610802596112,0.1157383529807832
sel_ttbar.9_v2.root,-0.02,1562,0.07340356548908313,0.0018572768306525256
sel_wjets.2_v2.root,-0.02,0,0.0,0.0
sel_wjets.3_v2.root,-0.02,828,21227.380612247907,737.7024717215637
sel_wjets.4_v2.root,-0.02,11189,55784.61623640065,527.3741189269847
sel_wjets.5_v2.root,-0.02,12575,31252.99847686477,278.700465387394
sel_wjets.6_v2.root,-0.02,16706,18793.428374674833,145.4017972152583
sel_wjets.7_v2.root,-0.02,5433,6311.461907252158,85.62687862161174
sel_wjets.8_v2.root,-0.02,11149,291.5338638363377,2.7610295253988433
sel_ww2l2v.0_v2.root,-0.02,65,116.49458951294253,14.449375491316612
sel_wwlv2q.1_v2.root,-0.02,37,475.98018687500013,78.25066069966473
sel_wwlv2q.2_v2.root,-0.02,127,349.00214171999977,30.968932225540712
sel_wwlv2q.3_v2.root,-0.02,2020,373.9236947999999,8.31969301404578
sel_wwlv2q.4_v2.root,-0.02,19257,188.00224730279993,1.3547798401100728
sel_wwlv2q.5_v2.root,-0.02,24957,34.08155118036735,0.21573626888231695
sel_wwlv2q.6_v2.root,-0.02,34002,11.993103557632654,0.06503982322774843
sel_wwlv2q.7_v2.root,-0.02,47304,1.5143395634889802,0.006962646333816772
sel_wz2l2q.1_v2.root,-0.02,3,2.4023930232558137,1.387022258676023
sel_wz2l2q.2_v2.root,-0.02,7,1.1763473076923077,0.4446174902277463
sel_wz2l2q.3_v2.root,-0.02,129,1.548805591836735,0.13636472870548474
sel_wz2l2q.4_v2.root,-0.02,1482,0.9083214293877551,0.023594754258783848
sel_wz2l2q.5_v2.root,-0.02,3531,0.28761287345999986,0.0048401571468738355
sel_wz2l2q.6_v2.root,-0.02,10768,0.22600603591836727,0.002177973115077717
sel_wz2l2q.7_v2.root,-0.02,25771,0.04688544326938777,0.0002920602084551877
sel_wz2l2q.8_v2.root,-0.02,1157,0.00012852279959999998,3.7784484174601196e-06
sel_wz2l2q.9_v2.root,-0.02,2008,1.7810498160000003e-07,3.974607178887283e-09
sel_wz3l1v.0_v2.root,-0.02,67,6.201399794117648,0.7576215670786586
sel_wzlv2q.1_v2.root,-0.02,107,217.892874,21.064499199882917
sel_wzlv2q.2_v2.root,-0.02,210,177.5214,12.250140418623783
sel_wzlv2q.3_v2.root,-0.02,2343,97.79967846000002,2.0204647719097015
sel_wzlv2q.4_v2.root,-0.02,24468,49.9145291496,0.31910068964490923
sel_wzlv2q.5_v2.root,-0.02,30317,8.316273853860002,0.04776234818652839
sel_wzlv2q.6_v2.root,-0.02,41811,2.9492293332857136,0.01442325452139025
sel_wzlv2q.7_v2.root,-0.02,59384,0.36180998752653065,0.001484724336869461
sel_wzlv2q.9_v2.root,-0.02,2283,6.407883305999999e-07,1.3411014697397539e-08
sel_zjets.1_v2.root,-0.02,0,0.0,0.0
sel_zjets.2_v2.root,-0.02,7,326.87194681643643,123.54598311997455
sel_zjets.3_v2.root,-0.02,2497,41284.11719010875,826.178199523259
sel_zjets.4_v2.root,-0.02,24439,105612.6922433426,675.5762880975093
sel_zjets.5_v2.root,-0.02,22280,54519.69608918272,365.25471681192465
sel_zjets.6_v2.root,-0.02,28271,30816.577079539198,183.2794668893384
sel_zjets.7_v2.root,-0.02,32585,8343.111148374572,46.21885333923394
sel_zjets.8_v2.root,-0.02,45843,269.62513827297136,1.259284522513857
sel_zz4l.0_v2.root,-0.02,53,32.449615721115535,4.457297515370675
TOTAL,,586433,542550.5421304643,2231.4922746863003
