signal,BDT cut,count before,sg before,sg before err,count after,sg after,sg after err,sg acceptance
Signal_1-0_0-03_0-04.0,-0.01,6351,194.2448299193584,2.4374090086057207,5737,175.46568874938737,2.316593217639064,0.9033223114470162
Signal_1-0_0-03_0-06.0,-0.01,6791,294.6760021349737,3.575838565313729,6167,267.5993086682937,3.4075953183582244,0.9081136798704166
Signal_1-0_0-03_0-08.0,-0.01,7566,370.98378791402985,4.26502678329279,6887,337.6903710499503,4.069149403676753,0.9102564102564104
Signal_1-0_0-03_0-1.0,-0.01,8041,417.2649269457432,4.653254979059426,7298,378.70904574680185,4.433061427063842,0.907598557393359
Signal_1-0_0-03_0-15.0,-0.01,8958,475.3587493444537,5.022453942154484,8144,432.16361405014857,4.788828853839543,0.9091315025675374
Signal_1-0_0-03_0-2.0,-0.01,9145,484.66858487638575,5.068191494642022,8348,442.4290154781923,4.842307679979178,0.9128485511208311
Signal_1-0_0-03_0-3.0,-0.01,9613,507.419381838189,5.175324439159512,8840,466.6168038541133,4.962885345707795,0.919588057838344
Signal_1-0_0-03_0-4.0,-0.01,9658,512.0472755011372,5.210344740214417,8818,467.5122049460579,4.978607693186795,0.9130254711120315
Signal_1-0_0-03_0-5.0,-0.01,9752,512.8929554314971,5.193736207075301,8906,468.3987552371732,4.963344120023964,0.9132485643970468
Signal_1-0_0-03_0-6.0,-0.01,9787,519.0004076453295,5.246176585702018,8948,474.5085978962305,5.016272241547897,0.914274036987841
Signal_1-0_0-03_0-7.0,-0.01,10092,536.119632190596,5.3367036890186865,9202,488.83995792884105,5.095954991710029,0.9118113357114545
Signal_1-0_0-03_0-8.0,-0.01,9817,525.3163206885154,5.301899586564034,8965,479.72504991061834,5.066607361133854,0.9132117754914943
Signal_1-0_0-03_0-9.0,-0.01,9998,536.2152242351681,5.362688538021607,9131,489.7160644620243,5.1248974474106435,0.9132826565313061
Signal_1-0_0-03_1-0.0,-0.01,9765,526.1285889386357,5.324217363846722,8982,483.9413195951691,5.106298266599442,0.919815668202765
Signal_1-0_0-03_2-0.0,-0.01,31679,552.5119026826254,3.1042444007923815,28078,489.70703631815263,2.922491517763198,0.886328482590991
Signal_1-0_0-05_0-04.0,-0.01,7866,221.35258101505167,2.495787580573751,7164,201.59800284666034,2.381817253086909,0.9107551487414188
Signal_1-0_0-05_0-06.0,-0.01,8051,416.36573134097534,4.640342799687274,7320,378.5613157888386,4.42466802514679,0.9092038256117253
Signal_1-0_0-05_0-08.0,-0.01,8248,603.6787180749766,6.647089700463991,7465,546.3702267737272,6.323712534182202,0.905067895247333
