sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.07,4570,17011.858868389623,251.64810889993146
sel_ttbar.2_v2.root,-0.07,5134,5869.8320362380255,81.92147100782165
sel_ttbar.3_v2.root,-0.07,19431,14668.127178241753,105.22697625212548
sel_ttbar.4_v2.root,-0.07,57002,9517.567338025754,39.86400340726865
sel_ttbar.5_v2.root,-0.07,4993,3100.111821075051,43.87292362530972
sel_ttbar.6_v2.root,-0.07,5187,1093.195991864476,15.178886261174162
sel_ttbar.7_v2.root,-0.07,3893,142.5582403008785,2.284810174487212
sel_ttbar.8_v2.root,-0.07,2600,0.7300522711447845,0.014317502986576875
sel_ttbar.9_v2.root,-0.07,2468,0.011597951320554235,0.00023345796948179932
sel_wjets.2_v2.root,-0.07,0,0.0,0.0
sel_wjets.3_v2.root,-0.07,3901,10000.967604876701,160.12312059390223
sel_wjets.4_v2.root,-0.07,28766,14341.766651678448,84.55959883889525
sel_wjets.5_v2.root,-0.07,27394,6808.307278530683,41.1349925292963
sel_wjets.6_v2.root,-0.07,37346,4201.241326952031,21.739801907274536
sel_wjets.7_v2.root,-0.07,12363,1436.1973782322552,12.916718502006727
sel_wjets.8_v2.root,-0.07,21499,56.217477250133854,0.3834089292294228
sel_ww2l2v.0_v2.root,-0.07,132,23.657362793397553,2.059109130584093
sel_wwlv2q.1_v2.root,-0.07,81,104.20106793750001,11.577896437500002
sel_wwlv2q.2_v2.root,-0.07,297,81.617036292,4.735900787920827
sel_wwlv2q.3_v2.root,-0.07,5730,106.06845402000005,1.401228390174071
sel_wwlv2q.4_v2.root,-0.07,28947,28.260378317879987,0.16610250833324286
sel_wwlv2q.5_v2.root,-0.07,36302,4.95744068177143,0.026019098794949198
sel_wwlv2q.6_v2.root,-0.07,44548,1.5712863281142857,0.007444597569637032
sel_wwlv2q.7_v2.root,-0.07,54070,0.1730939036822448,0.0007443952404068791
sel_wz2l2q.1_v2.root,-0.07,17,1.361356046511628,0.33017733963768886
sel_wz2l2q.2_v2.root,-0.07,26,0.43692900000000007,0.08568882680979162
sel_wz2l2q.3_v2.root,-0.07,520,0.6243247346938776,0.027378450760749937
sel_wz2l2q.4_v2.root,-0.07,3475,0.2129836010204082,0.003613006651777719
sel_wz2l2q.5_v2.root,-0.07,12294,0.10013912960400001,0.0009031444300586786
sel_wz2l2q.6_v2.root,-0.07,24203,0.0507988863979592,0.00032652737086120184
sel_wz2l2q.7_v2.root,-0.07,38399,0.006985969252653063,3.565058926126222e-05
sel_wz2l2q.8_v2.root,-0.07,1354,1.5040611120000004e-05,4.0874847974282867e-07
sel_wz2l2q.9_v2.root,-0.07,2180,1.93360986e-08,4.141337311537446e-10
sel_wz3l1v.0_v2.root,-0.07,156,1.4439080117647056,0.11560516209412819
sel_wzlv2q.1_v2.root,-0.07,241,49.07680619999998,3.161314991631938
sel_wzlv2q.2_v2.root,-0.07,485,40.998990000000006,1.8616682359271215
sel_wzlv2q.3_v2.root,-0.07,7157,29.874191154000005,0.3531267740176562
sel_wzlv2q.4_v2.root,-0.07,44402,9.057973366439997,0.04298627108199239
sel_wzlv2q.5_v2.root,-0.07,50618,1.3885052938440001,0.006171561329902006
sel_wzlv2q.6_v2.root,-0.07,60432,0.4262701850448982,0.0017340095050963303
sel_wzlv2q.7_v2.root,-0.07,69095,0.042097637559183665,0.00016015275507425805
sel_wzlv2q.9_v2.root,-0.07,2319,6.508927458000001e-08,1.3516338420008636e-09
sel_zjets.1_v2.root,-0.07,0,0.0,0.0
sel_zjets.2_v2.root,-0.07,34,158.76637416798346,27.228208538015323
sel_zjets.3_v2.root,-0.07,9685,16012.682218109869,162.71001021980058
sel_zjets.4_v2.root,-0.07,50937,22012.33153893015,97.53250165962463
sel_zjets.5_v2.root,-0.07,39691,9712.483202314863,48.751082134171
sel_zjets.6_v2.root,-0.07,49278,5371.5089148793195,24.19745908793964
sel_zjets.7_v2.root,-0.07,57569,1474.0051118636666,6.143341344679356
sel_zjets.8_v2.root,-0.07,75942,44.66521006636998,0.16207960351523124
sel_zz4l.0_v2.root,-0.07,303,18.551384082071714,1.0657491691852057
TOTAL,,1007466,143539.29319090807,399.85955668393035
