signal,BDT cut,count before,sg before,sg before err,count after,sg after,sg after err,sg acceptance
Signal_1-5_0-03_0-04.0,-0.11,7519,23.616073536201572,0.27235016959412117,7487,23.515566240928468,0.2717700061455444,0.9957441149088974
Signal_1-5_0-03_0-06.0,-0.11,8113,39.088725220683095,0.43397106035420824,8090,38.9779103950852,0.4333554792747692,0.9971650437569334
Signal_1-5_0-03_0-08.0,-0.11,8116,47.931553196491905,0.5320475934296105,8101,47.84296604790302,0.5315557005757403,0.998151798915722
Signal_1-5_0-03_0-1.0,-0.11,8402,55.96641094702365,0.6105709233584097,8384,55.84651147106001,0.6099165452829038,0.9978576529397761
Signal_1-5_0-03_0-15.0,-0.11,8267,61.66461663145687,0.678206686208504,8247,61.51543405825872,0.6773858111967057,0.9975807427119874
Signal_1-5_0-03_0-2.0,-0.11,8534,66.7034676593612,0.7220580140786965,8505,66.4767978020702,0.720830131382502,0.996601827982189
Signal_1-5_0-03_0-3.0,-0.11,8665,69.51903233360092,0.7468260098898021,8642,69.33450403081122,0.7458341800080887,0.9973456433929603
Signal_1-5_0-03_0-4.0,-0.11,9050,73.78045359400738,0.7755629096338486,9025,73.57664018628913,0.7744909493293592,0.9972375690607734
Signal_1-5_0-03_0-5.0,-0.11,8770,72.2386949760019,0.7713830558869218,8746,72.04100641506415,0.7703268485601059,0.9972633979475485
Signal_1-5_0-03_0-6.0,-0.11,8910,74.06024322495733,0.7845963473936238,8887,73.86906639059436,0.7835830265906325,0.9974186307519639
Signal_1-5_0-03_0-7.0,-0.11,8768,73.03285883238345,0.7799522776049248,8744,72.83295137207583,0.7788840932037532,0.9972627737226276
Signal_1-5_0-03_0-8.0,-0.11,8719,73.49469967295728,0.7870868936703609,8698,73.31768525695406,0.7861384598289787,0.9975914669113431
Signal_1-5_0-03_0-9.0,-0.11,8798,74.33996209819502,0.7925567270414546,8774,74.13717065805446,0.7914749839617385,0.997272107297113
Signal_1-5_0-03_1-0.0,-0.11,8863,76.09873721125717,0.8083269813391816,8837,75.87549822135617,0.8071404791744679,0.9970664560532552
Signal_1-5_0-03_2-0.0,-0.11,27505,84.10977782185624,0.5071549411649364,27287,83.44313788129399,0.5051411305996135,0.9920741683330304
Signal_1-5_0-05_0-04.0,-0.11,8214,28.882907922659214,0.31868642656894025,8198,28.826647084241568,0.318375891609375,0.9980521061602142
Signal_1-5_0-05_0-06.0,-0.11,167244,55.40744811973016,0.13548551779139875,166769,55.2500820087972,0.13529298059709227,0.9971598383200593
Signal_1-5_0-05_0-08.0,-0.11,170100,81.96840742741101,0.1987441437201542,169650,81.75155978871416,0.1984810805423551,0.9973544973544974
Signal_1-5_0-05_0-1.0,-0.11,170708,104.00202072245239,0.25171832922264326,170256,103.72664456335879,0.25138485891354245,0.997352203763151
Signal_1-5_0-05_0-15.0,-0.11,172886,142.68647306753508,0.34316492338655474,172432,142.31177726352166,0.342714050294779,0.9973739921104079
Signal_1-5_0-05_0-2.0,-0.11,175336,165.0766393382247,0.39423036447691157,174839,164.6087200874656,0.3936712336259669,0.9971654423506866
Signal_1-5_0-05_0-3.0,-0.11,178112,186.51865018333123,0.4419525801556111,177667,186.05264677350158,0.441400141542177,0.9975015720445564
Signal_1-5_0-05_0-4.0,-0.11,177918,194.1432033666486,0.4602695531340229,177443,193.62488581811974,0.4596547357618228,0.9973302307804719
Signal_1-5_0-05_0-5.0,-0.11,180028,200.72136837605333,0.4730680096114159,179546,200.18396475241002,0.47243429816805077,0.9973226387006465
Signal_1-5_0-05_0-6.0,-0.11,174106,196.99166582188352,0.47210759130766744,173625,196.44743994075176,0.4714549980350318,0.997237315198787
Signal_1-5_0-05_0-7.0,-0.11,176462,201.98741625348615,0.4808379260787472,175978,201.4334051379673,0.48017805212467063,0.9972571998503927
Signal_1-5_0-05_0-8.0,-0.11,175896,203.56693852341152,0.48537707877887665,175472,203.076237302611,0.48479172137437077,0.9975894846955018
Signal_1-5_0-05_0-9.0,-0.11,176246,206.41228503891324,0.49167248732599633,175753,205.83490310386688,0.4909843460863238,0.9972027733962757
Signal_1-5_0-05_1-0.0,-0.11,175001,207.21183981599566,0.4953296230563142,174515,206.6363862234415,0.49464134823540595,0.9972228730121543
Signal_1-5_0-05_2-0.0,-0.11,11031,234.47320273059987,2.2324707288427335,10935,232.43264181480458,2.2227351873178565,0.9912972531955397
Signal_1-5_0-07_0-04.0,-0.11,8398,30.42583417352092,0.3320125947626721,8371,30.328013558769186,0.3314784463423614,0.9967849487973327
Signal_1-5_0-07_0-06.0,-0.11,171481,63.02489516911619,0.1521963118072822,170993,62.845539153916086,0.1519795976637713,0.99715420367271
Signal_1-5_0-07_0-08.0,-0.11,172151,99.7336934890727,0.24037379929800354,171691,99.46719780211781,0.24005243633583656,0.997327927226679
Signal_1-5_0-07_0-1.0,-0.11,173250,137.16557522700762,0.3295402808378587,172777,136.79109143432436,0.3290901247411285,0.9972698412698412
Signal_1-5_0-07_0-15.0,-0.11,174835,216.2975001774985,0.5172938452878815,174372,215.72469872137026,0.5166084395425029,0.9973517888294677
Signal_1-5_0-07_0-2.0,-0.11,177658,274.07478888813216,0.6502445246203187,177190,273.3528005667526,0.6493874984411019,0.9973657251573246
Signal_1-5_0-07_0-3.0,-0.11,178268,333.3406956579899,0.7894991038057576,177785,332.4375411041563,0.7884288424280227,0.9972905961810309
Signal_1-5_0-07_0-4.0,-0.11,173331,351.404606279518,0.8440522437721316,172830,350.3888981387582,0.8428315268057055,0.9971095764750678
Signal_1-5_0-07_0-5.0,-0.11,178580,376.1973901329512,0.890224144565065,178103,375.1925398972394,0.889034423277081,0.9973289282114458
Signal_1-5_0-07_0-6.0,-0.11,175008,378.4519939860689,0.9046526234056577,174545,377.45076390964067,0.9034551594007405,0.9973544066556957
Signal_1-5_0-07_0-7.0,-0.11,175287,385.89643188550014,0.9217134158844053,174796,384.8154894992663,0.9204215954655726,0.9971988795518208
Signal_1-5_0-07_0-8.0,-0.11,87476,390.8046153368247,1.3213419587170285,87245,389.77260808748997,1.319596155490821,0.9973592756870456
Signal_1-5_0-07_0-9.0,-0.11,87271,395.4228679739739,1.3385259815171728,87044,394.394336262064,1.3367840326582525,0.9973989068533649
Signal_1-5_0-07_1-0.0,-0.11,82358,405.2615915960031,1.4121555913405464,82134,404.1593477761252,1.4102338701247257,0.9972801670754511
Signal_1-5_0-08_0-04.0,-0.11,8560,31.112644853858527,0.3362792338336532,8533,31.01450917499706,0.3357484680444693,0.9968457943925234
Signal_1-5_0-08_0-06.0,-0.11,87116,65.82280350384411,0.22301157894895487,86893,65.65430994145193,0.2227259629387105,0.9974401946829514
