signal,BDT cut,count before,sg before,sg before err,count after,sg after,sg after err,sg acceptance
Signal_1-0_0-03_0-04.0,-0.19,6351,194.2448299193584,2.4374090086057207,6351,194.2448299193584,2.4374090086057207,1.0
Signal_1-0_0-03_0-06.0,-0.19,6791,294.6760021349737,3.575838565313729,6791,294.6760021349737,3.575838565313729,1.0
Signal_1-0_0-03_0-08.0,-0.19,7566,370.98378791402985,4.26502678329279,7566,370.98378791402985,4.26502678329279,1.0
Signal_1-0_0-03_0-1.0,-0.19,8041,417.2649269457432,4.653254979059426,8041,417.2649269457432,4.653254979059426,1.0
Signal_1-0_0-03_0-15.0,-0.19,8958,475.3587493444537,5.022453942154484,8957,475.3056840676794,5.0221736008887605,0.9998883679392722
Signal_1-0_0-03_0-2.0,-0.19,9145,484.66858487638575,5.068191494642022,9145,484.66858487638575,5.068191494642022,1.0
Signal_1-0_0-03_0-3.0,-0.19,9613,507.419381838189,5.175324439159512,9613,507.419381838189,5.175324439159512,1.0
Signal_1-0_0-03_0-4.0,-0.19,9658,512.0472755011372,5.210344740214417,9658,512.0472755011372,5.210344740214417,1.0
Signal_1-0_0-03_0-5.0,-0.19,9752,512.8929554314971,5.193736207075301,9752,512.8929554314971,5.193736207075301,1.0
Signal_1-0_0-03_0-6.0,-0.19,9787,519.0004076453295,5.246176585702018,9787,519.0004076453295,5.246176585702018,1.0
Signal_1-0_0-03_0-7.0,-0.19,10092,536.119632190596,5.3367036890186865,10092,536.119632190596,5.3367036890186865,1.0
Signal_1-0_0-03_0-8.0,-0.19,9817,525.3163206885154,5.301899586564034,9817,525.3163206885154,5.301899586564034,1.0
Signal_1-0_0-03_0-9.0,-0.19,9998,536.2152242351681,5.362688538021607,9998,536.2152242351681,5.362688538021607,1.0
Signal_1-0_0-03_1-0.0,-0.19,9765,526.1285889386357,5.324217363846722,9765,526.1285889386357,5.324217363846722,1.0
Signal_1-0_0-03_2-0.0,-0.19,31679,552.5119026826254,3.1042444007923815,31679,552.5119026826254,3.1042444007923815,1.0
Signal_1-0_0-05_0-04.0,-0.19,7866,221.35258101505167,2.495787580573751,7866,221.35258101505167,2.495787580573751,1.0
Signal_1-0_0-05_0-06.0,-0.19,8051,416.36573134097534,4.640342799687274,8051,416.36573134097534,4.640342799687274,1.0
Signal_1-0_0-05_0-08.0,-0.19,8248,603.6787180749766,6.647089700463991,8248,603.6787180749766,6.647089700463991,1.0
Signal_1-0_0-05_0-1.0,-0.19,8670,770.7427864527481,8.277513924991318,8670,770.7427864527481,8.277513924991318,1.0
Signal_1-0_0-05_0-15.0,-0.19,9032,1046.821490381517,11.014902703531527,9032,1046.821490381517,11.014902703531527,1.0
Signal_1-0_0-05_0-2.0,-0.19,9120,1157.2703031295703,12.118179735393392,9119,1157.1434094559813,12.117515343291387,0.9998903508771928
Signal_1-0_0-05_0-3.0,-0.19,9348,1283.4012147283702,13.274039148472292,9348,1283.4012147283702,13.274039148472292,1.0
Signal_1-0_0-05_0-4.0,-0.19,9603,1353.590322204604,13.812865284098578,9603,1353.590322204604,13.812865284098578,1.0
Signal_1-0_0-05_0-5.0,-0.19,9722,1393.6784909521512,14.134641215901787,9722,1393.6784909521512,14.134641215901787,1.0
Signal_1-0_0-05_0-6.0,-0.19,9910,1424.729539977541,14.311844262152889,9910,1424.729539977541,14.311844262152889,1.0
Signal_1-0_0-05_0-7.0,-0.19,9927,1434.3007367113426,14.39564772593611,9927,1434.3007367113426,14.39564772593611,1.0
Signal_1-0_0-05_0-8.0,-0.19,9849,1447.140675556714,14.581919014779686,9849,1447.140675556714,14.581919014779686,1.0
Signal_1-0_0-05_0-9.0,-0.19,9982,1469.4830037120562,14.708073265196045,9982,1469.4830037120562,14.708073265196045,1.0
Signal_1-0_0-05_1-0.0,-0.19,9791,1451.9033655440962,14.673178022896819,9791,1451.9033655440962,14.673178022896819,1.0
Signal_1-0_0-05_2-0.0,-0.19,31170,1508.446883669768,8.54400750184758,31170,1508.446883669768,8.54400750184758,1.0
Signal_1-0_0-07_0-04.0,-0.19,8732,226.45156385809798,2.423362932692433,8732,226.45156385809798,2.423362932692433,1.0
Signal_1-0_0-07_0-06.0,-0.19,8644,456.69842821747494,4.912155854920064,8644,456.69842821747494,4.912155854920064,1.0
Signal_1-0_0-07_0-08.0,-0.19,177969,735.8055982432284,1.7441784153190605,177969,735.8055982432284,1.7441784153190605,1.0
Signal_1-0_0-07_0-1.0,-0.19,181136,1008.1696490425905,2.368815479276065,181135,1008.1640832265791,2.3688089404909847,0.9999944792862822
Signal_1-0_0-07_0-15.0,-0.19,186691,1576.9392083097653,3.6496671655912847,186690,1576.9307615222483,3.649657390958193,0.9999946435553936
Signal_1-0_0-07_0-2.0,-0.19,189744,1955.4597337270277,4.489157592651809,189744,1955.4597337270277,4.489157592651809,1.0
Signal_1-0_0-07_0-3.0,-0.19,195923,2390.74983877501,5.401214490074158,195922,2390.7376362779128,5.401200706033023,0.9999948959540227
Signal_1-0_0-07_0-4.0,-0.19,197905,2583.6697322702057,5.80775936992595,197905,2583.6697322702057,5.80775936992595,1.0
Signal_1-0_0-07_0-5.0,-0.19,199151,2685.964698174789,6.018788114247084,199151,2685.964698174789,6.018788114247084,1.0
Signal_1-0_0-07_0-6.0,-0.19,194908,2685.8381505817333,6.083661000007466,194908,2685.8381505817333,6.083661000007466,1.0
Signal_1-0_0-07_0-7.0,-0.19,200569,2800.9763927618337,6.254283218514555,200569,2800.9763927618337,6.254283218514555,1.0
Signal_1-0_0-07_0-8.0,-0.19,198403,2797.9716991436508,6.281584409450216,198402,2797.9575966769585,6.2815685790637685,0.9999949597536327
Signal_1-0_0-07_0-9.0,-0.19,198572,2829.217533523771,6.349029366891401,198571,2829.2032857066897,6.3490133801526865,0.9999949640432689
Signal_1-0_0-07_1-0.0,-0.19,193408,2780.42237519215,6.322277553124827,193407,2780.4079992491943,6.322261208698213,0.9999948295830576
Signal_1-0_0-07_2-0.0,-0.19,31269,2959.6622662053137,16.737290704433335,31269,2959.6622662053137,16.737290704433335,1.0
Signal_1-0_0-08_0-04.0,-0.19,8948,228.6451829162962,2.4171247672049168,8948,228.6451829162962,2.4171247672049168,1.0
Signal_1-0_0-08_0-06.0,-0.19,8986,476.0146309385837,5.02154194154418,8985,475.96165802171987,5.0212625245814655,0.9998887157801024
Signal_1-0_0-08_0-08.0,-0.19,182343,776.5585587368596,1.8185684934680777,182343,776.5585587368596,1.8185684934680777,1.0
Signal_1-0_0-08_0-1.0,-0.19,182961,1085.182622394307,2.5370181131945615,182961,1085.182622394307,2.5370181131945615,1.0
Signal_1-0_0-08_0-15.0,-0.19,151459,1805.1799966883348,4.638450965374898,151459,1805.1799966883348,4.638450965374898,1.0
Signal_1-0_0-08_0-2.0,-0.19,152747,2320.511985863164,5.937415902208054,152747,2320.511985863164,5.937415902208054,1.0
Signal_1-0_0-08_0-3.0,-0.19,155973,2925.686538492591,7.40803594097027,155971,2925.6490231977837,7.407988445187738,0.9999871772678605
Signal_1-0_0-08_0-4.0,-0.19,157823,3245.464304067559,8.169428753167193,157823,3245.464304067559,8.169428753167193,1.0
Signal_1-0_0-08_0-5.0,-0.19,198797,3412.706336991498,7.654097776191927,198796,3412.6891702015714,7.654078525128274,0.9999949697430041
Signal_1-0_0-08_0-6.0,-0.19,155575,3442.813756385559,8.728580564103051,155575,3442.813756385559,8.728580564103051,1.0
Signal_1-0_0-08_0-7.0,-0.19,152264,3586.779876218953,9.191917275321368,152264,3586.779876218953,9.191917275321368,1.0
Signal_1-0_0-08_0-8.0,-0.19,148315,3532.5582652596354,9.172691675747327,148315,3532.5582652596354,9.172691675747327,1.0
Signal_1-0_0-08_0-9.0,-0.19,152551,3679.7679480988945,9.421344898296965,152551,3679.7679480988945,9.421344898296965,1.0
Signal_1-0_0-08_1-0.0,-0.19,192697,3610.52574828334,8.224944380228182,192697,3610.52574828334,8.224944380228182,1.0
Signal_1-0_0-08_2-0.0,-0.19,31218,3861.5638387701656,21.85549669145045,31218,3861.5638387701656,21.85549669145045,1.0
Signal_1-0_0-15_0-04.0,-0.19,9639,231.14283785713758,2.3543143562497066,9639,231.14283785713758,2.3543143562497066,1.0
Signal_1-0_0-15_0-06.0,-0.19,9463,500.19832729314874,5.141949594578756,9463,500.19832729314874,5.141949594578756,1.0
Signal_1-0_0-15_0-08.0,-0.19,149394,885.3351901902333,2.2905572398953256,149394,885.3351901902333,2.2905572398953256,1.0
Signal_1-0_0-15_0-1.0,-0.19,156537,1338.0630263431535,3.381956888637133,156536,1338.0544784405724,3.3819460861997226,0.9999936117339671
Signal_1-0_0-15_0-15.0,-0.19,136845,2657.041131153486,7.182635214302301,136844,2657.0217147251824,7.182608970565459,0.9999926924622747
Signal_1-0_0-15_0-2.0,-0.19,157744,4111.140071442798,10.351084390611444,157744,4111.140071442798,10.351084390611444,1.0
