sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.19,45596,169731.44791314958,794.875193185007
sel_ttbar.2_v2.root,-0.19,51125,58452.50542514007,258.5154302678521
sel_ttbar.3_v2.root,-0.19,115057,86854.5473082683,256.05663746834534
sel_ttbar.4_v2.root,-0.19,167686,27998.36491077833,68.37294192349238
sel_ttbar.5_v2.root,-0.19,9885,6137.513589290381,61.7311162139987
sel_ttbar.6_v2.root,-0.19,8119,1711.1351952858458,18.990353689728472
sel_ttbar.7_v2.root,-0.19,5337,195.43625185866648,2.6752016498662123
sel_ttbar.8_v2.root,-0.19,3511,0.985851355380515,0.016637804739238947
sel_ttbar.9_v2.root,-0.19,3382,0.01589314074802043,0.00027328948852933067
sel_wjets.2_v2.root,-0.19,65,40047.68414802329,4967.30387421252
sel_wjets.3_v2.root,-0.19,38373,98376.6034098779,502.2025886902167
sel_wjets.4_v2.root,-0.19,111071,55376.2901956677,166.1588649693674
sel_wjets.5_v2.root,-0.19,73075,18161.533707331157,67.18434834370117
sel_wjets.6_v2.root,-0.19,76461,8601.486453705333,31.1066700674172
sel_wjets.7_v2.root,-0.19,19388,2252.2846209792906,16.175464686506494
sel_wjets.8_v2.root,-0.19,30102,78.71335876940924,0.4536811851857717
sel_ww2l2v.0_v2.root,-0.19,626,112.19325082323384,4.484144151387578
sel_wwlv2q.1_v2.root,-0.19,431,554.4525960625001,26.707041802812657
sel_wwlv2q.2_v2.root,-0.19,1859,510.862190124,11.848518910632949
sel_wwlv2q.3_v2.root,-0.19,32257,597.1117140180003,3.3246321788212962
sel_wwlv2q.4_v2.root,-0.19,46642,45.53565362567998,0.21084484756119842
sel_wwlv2q.5_v2.root,-0.19,47624,6.503585340440818,0.029801622467096597
sel_wwlv2q.6_v2.root,-0.19,51604,1.8201638609142856,0.00801251404847405
sel_wwlv2q.7_v2.root,-0.19,58893,0.1885337390338162,0.000776885904268937
sel_wz2l2q.1_v2.root,-0.19,87,6.966939767441863,0.7469343454134331
sel_wz2l2q.2_v2.root,-0.19,277,4.654974346153845,0.2796903016724758
sel_wz2l2q.3_v2.root,-0.19,5081,6.10037303265306,0.08558187459908705
sel_wz2l2q.4_v2.root,-0.19,11042,0.6767668841632654,0.006440435394380981
sel_wz2l2q.5_v2.root,-0.19,25691,0.20926259790600002,0.0013055728436419027
sel_wz2l2q.6_v2.root,-0.19,36454,0.07651211026530615,0.000400735286543661
sel_wz2l2q.7_v2.root,-0.19,48591,0.008840210212653065,4.010372133120115e-05
sel_wz2l2q.8_v2.root,-0.19,1559,1.7317808520000005e-05,4.3860126085836274e-07
sel_wz2l2q.9_v2.root,-0.19,2313,2.051577801e-08,4.265796904679801e-10
sel_wz3l1v.0_v2.root,-0.19,718,6.64567918235294,0.2480145443292168
sel_wzlv2q.1_v2.root,-0.19,1203,244.97675459999994,7.063046463714203
sel_wzlv2q.2_v2.root,-0.19,2616,221.140944,4.32364759897196
sel_wzlv2q.3_v2.root,-0.19,48534,202.58683714800003,0.9195771712313677
sel_wzlv2q.4_v2.root,-0.19,82329,16.79505178337999,0.05853355844017285
sel_wzlv2q.5_v2.root,-0.19,71080,1.9497996026400002,0.00731334847989584
sel_wzlv2q.6_v2.root,-0.19,71884,0.5070493444163269,0.0018911854057881486
sel_wzlv2q.7_v2.root,-0.19,75348,0.045907414354285705,0.00016724262214930837
sel_wzlv2q.9_v2.root,-0.19,2347,6.587517353999999e-08,1.3597692868238652e-09
sel_zjets.1_v2.root,-0.19,1,30492.433708575452,30492.433708575452
sel_zjets.2_v2.root,-0.19,5711,26668.081260980987,352.88702440695795
sel_zjets.3_v2.root,-0.19,69224,114451.41082771684,435.0035540059266
sel_zjets.4_v2.root,-0.19,146368,63252.663931722076,165.33155542302103
sel_zjets.5_v2.root,-0.19,80381,19669.42410836892,69.37690831113132
sel_zjets.6_v2.root,-0.19,79956,8715.53972965808,30.822563593497
sel_zjets.7_v2.root,-0.19,76720,1964.3501221522088,7.091932626110997
sel_zjets.8_v2.root,-0.19,94062,55.322469638182994,0.18038252203109076
sel_zz4l.0_v2.root,-0.19,1950,119.39009557768928,2.7036532665389155
TOTAL,,2039696,841907.1738840339,30917.133171427056
