sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.176,0,0.0,0.0
sel_ttbar.2_v2.root,0.176,0,0.0,0.0
sel_ttbar.3_v2.root,0.176,0,0.0,0.0
sel_ttbar.4_v2.root,0.176,0,0.0,0.0
sel_ttbar.5_v2.root,0.176,0,0.0,0.0
sel_ttbar.6_v2.root,0.176,3,0.6322706719863943,0.36504164267205036
sel_ttbar.7_v2.root,0.176,2,0.07323824315483099,0.051787258376970235
sel_ttbar.8_v2.root,0.176,0,0.0,0.0
sel_ttbar.9_v2.root,0.176,0,0.0,0.0
sel_wjets.2_v2.root,0.176,0,0.0,0.0
sel_wjets.3_v2.root,0.176,0,0.0,0.0
sel_wjets.4_v2.root,0.176,0,0.0,0.0
sel_wjets.5_v2.root,0.176,0,0.0,0.0
sel_wjets.6_v2.root,0.176,12,1.349940982258458,0.3896943947485142
sel_wjets.7_v2.root,0.176,4,0.4646760101050734,0.2323380050525367
sel_wjets.8_v2.root,0.176,1,0.002614888006425129,0.002614888006425129
sel_ww2l2v.0_v2.root,0.176,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.176,0,0.0,0.0
sel_wwlv2q.2_v2.root,0.176,0,0.0,0.0
sel_wwlv2q.3_v2.root,0.176,1,0.018511074000000002,0.018511074000000002
sel_wwlv2q.4_v2.root,0.176,0,0.0,0.0
sel_wwlv2q.5_v2.root,0.176,6,0.0008193665387755103,0.00033450498871839455
sel_wwlv2q.6_v2.root,0.176,299,0.010546255995918366,0.0006099057318778082
sel_wwlv2q.7_v2.root,0.176,105,0.0003361357478571428,3.280349008543954e-05
sel_wz2l2q.1_v2.root,0.176,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.176,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.176,0,0.0,0.0
sel_wz2l2q.4_v2.root,0.176,0,0.0,0.0
sel_wz2l2q.5_v2.root,0.176,0,0.0,0.0
sel_wz2l2q.6_v2.root,0.176,7,1.4692071428571428e-05,5.553081034913925e-06
sel_wz2l2q.7_v2.root,0.176,11,2.001241224489796e-06,6.033969324203685e-07
sel_wz2l2q.8_v2.root,0.176,0,0.0,0.0
sel_wz2l2q.9_v2.root,0.176,0,0.0,0.0
sel_wz3l1v.0_v2.root,0.176,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.176,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.176,0,0.0,0.0
sel_wzlv2q.3_v2.root,0.176,0,0.0,0.0
sel_wzlv2q.4_v2.root,0.176,0,0.0,0.0
sel_wzlv2q.5_v2.root,0.176,6,0.000164586348,6.719209520469045e-05
sel_wzlv2q.6_v2.root,0.176,227,0.0016011936061224494,0.00010627495227682927
sel_wzlv2q.7_v2.root,0.176,82,4.9960290612244904e-05,5.517191135453034e-06
sel_wzlv2q.9_v2.root,0.176,3,8.420346e-11,4.861489029769788e-11
sel_zjets.1_v2.root,0.176,0,0.0,0.0
sel_zjets.2_v2.root,0.176,0,0.0,0.0
sel_zjets.3_v2.root,0.176,0,0.0,0.0
sel_zjets.4_v2.root,0.176,0,0.0,0.0
sel_zjets.5_v2.root,0.176,1,0.2447024061453444,0.2447024061453444
sel_zjets.6_v2.root,0.176,61,6.649256134738393,0.8513500093665713
sel_zjets.7_v2.root,0.176,62,1.5874570851595007,0.2016072514226088
sel_zjets.8_v2.root,0.176,2,0.0011762979659837765,0.0008317682684430711
sel_zz4l.0_v2.root,0.176,0,0.0,0.0
TOTAL,,895,11.037377985444547,1.0804870526373234
