sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.146,1,37.22507411026176,37.22507411026176
sel_ttbar.2_v2.root,0.146,0,0.0,0.0
sel_ttbar.3_v2.root,0.146,0,0.0,0.0
sel_ttbar.4_v2.root,0.146,1,1.6696900701774944,1.6696900701774944
sel_ttbar.5_v2.root,0.146,0,0.0,0.0
sel_ttbar.6_v2.root,0.146,7,14.7529823463492,5.5761031978523095
sel_ttbar.7_v2.root,0.146,29,10.619545257450493,1.9720000478687771
sel_ttbar.8_v2.root,0.146,25,0.0701973337639216,0.014039466752784318
sel_ttbar.9_v2.root,0.146,11,0.0005169265175287545,0.00015585920934799564
sel_wjets.2_v2.root,0.146,0,0.0,0.0
sel_wjets.3_v2.root,0.146,0,0.0,0.0
sel_wjets.4_v2.root,0.146,0,0.0,0.0
sel_wjets.5_v2.root,0.146,0,0.0,0.0
sel_wjets.6_v2.root,0.146,48,53.99763929033832,7.793887894970285
sel_wjets.7_v2.root,0.146,78,90.61182197048933,10.259768503918377
sel_wjets.8_v2.root,0.146,42,1.0982529626985544,0.16946411125017932
sel_ww2l2v.0_v2.root,0.146,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.146,1,12.864329375000002,12.864329375000002
sel_wwlv2q.2_v2.root,0.146,1,2.74804836,2.74804836
sel_wwlv2q.3_v2.root,0.146,1,0.18511074000000002,0.18511074000000002
sel_wwlv2q.4_v2.root,0.146,10,0.09762800399999998,0.030872685605602912
sel_wwlv2q.5_v2.root,0.146,23,0.03140905065306122,0.006549239793012044
sel_wwlv2q.6_v2.root,0.146,1259,0.44407144812244903,0.012515263152854662
sel_wwlv2q.7_v2.root,0.146,6907,0.22111329623326537,0.002660542071342509
sel_wz2l2q.1_v2.root,0.146,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.146,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.146,1,0.012006244897959185,0.012006244897959185
sel_wz2l2q.4_v2.root,0.146,0,0.0,0.0
sel_wz2l2q.5_v2.root,0.146,1,8.145366e-05,8.145366e-05
sel_wz2l2q.6_v2.root,0.146,47,0.0009864676530612247,0.00014389109582672353
sel_wz2l2q.7_v2.root,0.146,428,0.000778664767346939,3.7638182166426916e-05
sel_wz2l2q.8_v2.root,0.146,35,3.887898e-06,6.57174707330098e-07
sel_wz2l2q.9_v2.root,0.146,67,5.942745899999999e-09,7.26021964553711e-10
sel_wz3l1v.0_v2.root,0.146,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.146,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.146,0,0.0,0.0
sel_wzlv2q.3_v2.root,0.146,3,0.12522366000000001,0.07229791380991019
sel_wzlv2q.4_v2.root,0.146,6,0.0122399532,0.0049969399692576895
sel_wzlv2q.5_v2.root,0.146,31,0.00850362798,0.0015272966716712334
sel_wzlv2q.6_v2.root,0.146,973,0.06863265985714284,0.00220026206022726
sel_wzlv2q.7_v2.root,0.146,5231,0.03187100977959184,0.00044065983101482394
sel_wzlv2q.9_v2.root,0.146,286,8.027396519999999e-08,4.746699069795623e-09
sel_zjets.1_v2.root,0.146,0,0.0,0.0
sel_zjets.2_v2.root,0.146,0,0.0,0.0
sel_zjets.3_v2.root,0.146,0,0.0,0.0
sel_zjets.4_v2.root,0.146,0,0.0,0.0
sel_zjets.5_v2.root,0.146,1,2.4470240614534435,2.4470240614534435
sel_zjets.6_v2.root,0.146,188,204.92789398865867,14.945902757168565
sel_zjets.7_v2.root,0.146,1121,287.02248265545165,8.572610865250489
sel_zjets.8_v2.root,0.146,324,1.9056027048937174,0.10586681693853987
sel_zz4l.0_v2.root,0.146,0,0.0,0.0
TOTAL,,17187,723.2007616684226,45.447382125745264
