sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.06,15389,572856.6654828181,4617.860091769274
sel_ttbar.2_v2.root,-0.06,15348,175477.5654308165,1416.4319196313834
sel_ttbar.3_v2.root,-0.06,52220,394199.78449270985,1725.035149671019
sel_ttbar.4_v2.root,-0.06,106076,177114.04388414795,543.806546818207
sel_ttbar.5_v2.root,-0.06,7014,43549.337698819145,519.994408680786
sel_ttbar.6_v2.root,-0.06,6078,12809.803814444347,164.3092943787479
sel_ttbar.7_v2.root,-0.06,4146,1518.2287805996466,23.578847363497168
sel_ttbar.8_v2.root,-0.06,2732,7.671164633721352,0.1467644785568128
sel_ttbar.9_v2.root,-0.06,2589,0.12166570489835864,0.002391124291202964
sel_wjets.2_v2.root,-0.06,4,24644.72870647587,12322.364353237936
sel_wjets.3_v2.root,-0.06,14421,369710.2123299843,3078.6743871873086
sel_wjets.4_v2.root,-0.06,63277,315477.98387619306,1254.1402792282588
sel_wjets.5_v2.root,-0.06,46121,114625.80856870617,533.7440597520964
sel_wjets.6_v2.root,-0.06,49535,55724.438796810595,250.37422598510383
sel_wjets.7_v2.root,-0.06,13458,15634.024359985193,134.76605712755944
sel_wjets.8_v2.root,-0.06,22973,600.718221716045,3.9633456488253933
sel_ww2l2v.0_v2.root,-0.06,304,544.836234029762,31.248501117302744
sel_wwlv2q.1_v2.root,-0.06,190,2444.2225812499996,177.32254326794634
sel_wwlv2q.2_v2.root,-0.06,734,2017.0674962399994,74.45131983418185
sel_wwlv2q.3_v2.root,-0.06,15054,2786.6570799599995,22.712114701137693
sel_wwlv2q.4_v2.root,-0.06,35869,350.1818875475999,1.848987796558556
sel_wwlv2q.5_v2.root,-0.06,38957,53.200103751795915,0.2695378293598355
sel_wwlv2q.6_v2.root,-0.06,44905,15.838783461428573,0.07474367906477834
sel_wwlv2q.7_v2.root,-0.06,53253,1.7047844743463274,0.007387499120745407
sel_wz2l2q.1_v2.root,-0.06,38,30.43031162790697,4.936448397731039
sel_wz2l2q.2_v2.root,-0.06,75,12.603721153846156,1.4553523601928116
sel_wz2l2q.3_v2.root,-0.06,1712,20.55469126530612,0.4967742516809904
sel_wz2l2q.4_v2.root,-0.06,4954,3.036318732244898,0.04313892890273828
sel_wz2l2q.5_v2.root,-0.06,13834,1.1268299324399997,0.009580418685777295
sel_wz2l2q.6_v2.root,-0.06,24572,0.5157336844897957,0.003290070804849126
sel_wz2l2q.7_v2.root,-0.06,37723,0.06862983882857145,0.00035335388222757354
sel_wz2l2q.8_v2.root,-0.06,1310,0.00014551846799999994,4.0205222144828894e-06
sel_wz2l2q.9_v2.root,-0.06,2042,1.811207034e-07,4.008115494089732e-09
sel_wz3l1v.0_v2.root,-0.06,343,31.747464617647065,1.7142019619411513
sel_wzlv2q.1_v2.root,-0.06,584,1189.247088,49.21139465160093
sel_wzlv2q.2_v2.root,-0.06,1192,1007.64528,29.18566190777931
sel_wzlv2q.3_v2.root,-0.06,20421,852.3974536200003,5.964906507145962
sel_wzlv2q.4_v2.root,-0.06,61013,124.46604409860001,0.5038945912847251
sel_wzlv2q.5_v2.root,-0.06,54954,15.074463613320004,0.06430462547094654
sel_wzlv2q.6_v2.root,-0.06,60940,4.298534729387754,0.017412824182435557
sel_wzlv2q.7_v2.root,-0.06,67751,0.41278776210612245,0.0015858750202963699
sel_wzlv2q.9_v2.root,-0.06,2217,6.222635693999999e-07,1.3215741318017955e-08
sel_zjets.1_v2.root,-0.06,0,0.0,0.0
sel_zjets.2_v2.root,-0.06,358,16717.1652800406,883.5296389513898
sel_zjets.3_v2.root,-0.06,32851,543141.5834250149,2996.668874197768
sel_zjets.4_v2.root,-0.06,97459,421167.2888965967,1349.098494715279
sel_zjets.5_v2.root,-0.06,59107,144636.2512003287,594.9188069355588
sel_zjets.6_v2.root,-0.06,61221,66733.46062701955,269.7077569793672
sel_zjets.7_v2.root,-0.06,61322,15700.974738088862,63.404263100654454
sel_zjets.8_v2.root,-0.06,79185,465.72577218212666,1.6550412057167325
sel_zz4l.0_v2.root,-0.06,770,471.4378133067728,16.98943949357386
TOTAL,,1358595,3494492.3594768574,14220.104233811231
