signal,BDT cut,count before,sg before,sg before err,count after,sg after,sg after err,sg acceptance
Signal_2-5_0-03_0-04.0,-0.06,148261,1.0713635787171507,0.002782424673318389,146918,1.061658792655967,0.002769793916801251,0.9909416501979617
Signal_2-5_0-03_0-06.0,-0.06,147235,1.7345759352637398,0.004520513666481978,145979,1.7197789958492578,0.0045011910674156354,0.9914694196352769
Signal_2-5_0-03_0-08.0,-0.06,149015,2.2395094348485864,0.005801468023720453,147752,2.220528121449172,0.0057768300809523925,0.9915243431869275
Signal_2-5_0-03_0-1.0,-0.06,150205,2.5824407078538933,0.00666328154829515,148962,2.5610700890338647,0.006635653755248909,0.9917246429879165
Signal_2-5_0-03_0-15.0,-0.06,150935,3.0244122729487746,0.007784774056075014,149629,2.9982428461857897,0.007751021104539598,0.991347268691821
Signal_2-5_0-03_0-2.0,-0.06,150764,3.2310903661601604,0.008321474346821046,149483,3.2036366851816034,0.008286046297981036,0.9915032766442917
Signal_2-5_0-03_0-3.0,-0.06,149101,3.325351399699636,0.00861186606984089,147818,3.2967370654844754,0.008574733871070765,0.9913950946003044
Signal_2-5_0-03_0-4.0,-0.06,149239,3.401838060344267,0.00880587407361599,147909,3.3715212891232196,0.008766547815041726,0.9910881203974832
Signal_2-5_0-03_0-5.0,-0.06,149754,3.4618941359033077,0.00894591088013014,148447,3.4316799470627717,0.008906786953433025,0.9912723533261215
Signal_2-5_0-03_0-6.0,-0.06,145982,3.4239996451776,0.008961569068650192,144752,3.395150063971914,0.008923735476725838,0.9915743036812757
Signal_2-5_0-03_0-7.0,-0.06,148269,3.525479229216445,0.009155730086910657,146975,3.4947110300473265,0.009115689762928036,0.9912726193607565
Signal_2-5_0-03_0-8.0,-0.06,143761,3.488859295240985,0.009201590720701636,142462,3.457334554702744,0.009159924378488575,0.9909641696983187
Signal_2-5_0-03_0-9.0,-0.06,145421,3.5959392984534584,0.009429719811518246,144201,3.565771400116126,0.009390081490806801,0.9916105651865961
Signal_2-5_0-03_1-0.0,-0.06,144076,3.6676383338077896,0.009662526143540993,142788,3.6348506510990495,0.009619239013249235,0.9910602737444126
Signal_2-5_0-03_2-0.0,-0.06,21857,5.368903725639907,0.0363153588667169,19867,4.8800846555926265,0.03462272210527782,0.9089536532918516
Signal_2-5_0-05_0-04.0,-0.06,147328,1.315699164620056,0.0034277879860707666,145987,1.3037234873573802,0.0034121522228963285,0.9908978605560382
Signal_2-5_0-05_0-06.0,-0.06,149963,2.5583862680926317,0.0066065397964865085,148699,2.5368222806899454,0.00657863845660811,0.9915712542427133
Signal_2-5_0-05_0-08.0,-0.06,148581,3.7608024351452007,0.009756608552710584,147341,3.7294162214329494,0.0097158107985931,0.9916543838041204
Signal_2-5_0-05_0-1.0,-0.06,150758,4.892374572956859,0.01260026029098584,149457,4.850154728441696,0.012545774098861071,0.991370275540933
Signal_2-5_0-05_0-15.0,-0.06,151386,6.766666309631257,0.01739129425570492,150118,6.709989120983612,0.01731830688430107,0.9916240603490415
Signal_2-5_0-05_0-2.0,-0.06,147686,7.63415465778689,0.019865124439933726,146466,7.571090666057817,0.019782903679368285,0.9917392305296372
Signal_2-5_0-05_0-3.0,-0.06,148497,8.609342553622158,0.022341439298642837,147342,8.542379647641338,0.02225438456137566,0.992222065092224
Signal_2-5_0-05_0-4.0,-0.06,147989,9.002648904630842,0.023402141210996864,146708,8.924721536739769,0.023300636037442056,0.9913439512396193
Signal_2-5_0-05_0-5.0,-0.06,150113,9.445154833976785,0.02437810422567458,148874,9.367196583596757,0.024277289989196062,0.9917462178492202
