sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.159,0,0.0,0.0
sel_ttbar.2_v2.root,0.159,1,1.1433252894892922,1.1433252894892922
sel_ttbar.3_v2.root,0.159,1,0.7548827738274797,0.7548827738274797
sel_ttbar.4_v2.root,0.159,26,4.3411941824614875,0.8513782249487152
sel_ttbar.5_v2.root,0.159,3,1.8626748374174151,1.075415818795687
sel_ttbar.6_v2.root,0.159,2,0.42151378132426287,0.29805525313796977
sel_ttbar.7_v2.root,0.159,0,0.0,0.0
sel_ttbar.8_v2.root,0.159,0,0.0,0.0
sel_ttbar.9_v2.root,0.159,0,0.0,0.0
sel_wjets.2_v2.root,0.159,0,0.0,0.0
sel_wjets.3_v2.root,0.159,0,0.0,0.0
sel_wjets.4_v2.root,0.159,25,12.4641648575388,2.49283297150776
sel_wjets.5_v2.root,0.159,51,12.675172344493863,1.7748791395617372
sel_wjets.6_v2.root,0.159,3,0.33748524556461446,0.19484719737425713
sel_wjets.7_v2.root,0.159,0,0.0,0.0
sel_wjets.8_v2.root,0.159,0,0.0,0.0
sel_ww2l2v.0_v2.root,0.159,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.159,0,0.0,0.0
sel_wwlv2q.2_v2.root,0.159,0,0.0,0.0
sel_wwlv2q.3_v2.root,0.159,1,0.018511074000000002,0.018511074000000002
sel_wwlv2q.4_v2.root,0.159,117,0.11422476467999994,0.010560083230296101
sel_wwlv2q.5_v2.root,0.159,36,0.004916199232653061,0.0008193665387755101
sel_wwlv2q.6_v2.root,0.159,8,0.00028217407346938774,9.976360041261757e-05
sel_wwlv2q.7_v2.root,0.159,1,3.2012928367346935e-06,3.2012928367346935e-06
sel_wz2l2q.1_v2.root,0.159,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.159,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.159,0,0.0,0.0
sel_wz2l2q.4_v2.root,0.159,4,0.00024516097959183676,0.00012258048979591838
sel_wz2l2q.5_v2.root,0.159,1,8.145366000000002e-06,8.145366000000002e-06
sel_wz2l2q.6_v2.root,0.159,0,0.0,0.0
sel_wz2l2q.7_v2.root,0.159,0,0.0,0.0
sel_wz2l2q.8_v2.root,0.159,0,0.0,0.0
sel_wz2l2q.9_v2.root,0.159,0,0.0,0.0
sel_wz3l1v.0_v2.root,0.159,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.159,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.159,1,0.084534,0.084534
sel_wzlv2q.3_v2.root,0.159,4,0.016696488,0.008348244
sel_wzlv2q.4_v2.root,0.159,80,0.0163199376,0.0018246244931077388
sel_wzlv2q.5_v2.root,0.159,24,0.000658345392,0.0001343841904093809
sel_wzlv2q.6_v2.root,0.159,2,1.4107432653061224e-05,9.97546129411212e-06
sel_wzlv2q.7_v2.root,0.159,0,0.0,0.0
sel_wzlv2q.9_v2.root,0.159,0,0.0,0.0
sel_zjets.1_v2.root,0.159,0,0.0,0.0
sel_zjets.2_v2.root,0.159,0,0.0,0.0
sel_zjets.3_v2.root,0.159,0,0.0,0.0
sel_zjets.4_v2.root,0.159,78,33.70755757183486,3.8166293315695397
sel_zjets.5_v2.root,0.159,93,22.757323771517022,2.359824545240358
sel_zjets.6_v2.root,0.159,25,2.7251049732534396,0.5450209946506879
sel_zjets.7_v2.root,0.159,1,0.025604146534830657,0.025604146534830657
sel_zjets.8_v2.root,0.159,0,0.0,0.0
sel_zz4l.0_v2.root,0.159,0,0.0,0.0
TOTAL,,588,93.47241737330657,5.80434561672575
