sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.12,37188,1384326.056012414,7178.554173914722
sel_ttbar.2_v2.root,-0.12,41817,478104.33630573715,2338.009364208884
sel_ttbar.3_v2.root,-0.12,103060,777982.1867066005,2423.3971013629744
sel_ttbar.4_v2.root,-0.12,159363,266086.8186536961,666.5452114532036
sel_ttbar.5_v2.root,-0.12,9585,59512.46105548639,607.8715975183092
sel_ttbar.6_v2.root,-0.12,7956,16767.81822107917,187.9875855332602
sel_ttbar.7_v2.root,-0.12,5262,1926.8981774036042,26.563380550231724
sel_ttbar.8_v2.root,-0.12,3468,9.737774139731204,0.1653560741435761
sel_ttbar.9_v2.root,-0.12,3338,0.15686370141008932,0.002715059130388873
sel_wjets.2_v2.root,-0.12,31,190996.6474751879,34304.0105558826
sel_wjets.3_v2.root,-0.12,31797,815177.5619899114,4571.504416132616
sel_wjets.4_v2.root,-0.12,102675,511903.2506991185,1597.5539437307057
sel_wjets.5_v2.root,-0.12,69619,173026.043813984,655.7640246051261
sel_wjets.6_v2.root,-0.12,73962,83203.61244150005,305.9411249281069
sel_wjets.7_v2.root,-0.12,18971,22038.421469258363,160.0056698788278
sel_wjets.8_v2.root,-0.12,29745,777.7984375111548,4.509829049602795
sel_ww2l2v.0_v2.root,-0.12,541,969.5934296384909,41.68607747293722
sel_wwlv2q.1_v2.root,-0.12,361,4644.0229043750005,244.422258125
sel_wwlv2q.2_v2.root,-0.12,1418,3896.7325744799987,103.48144548979948
sel_wwlv2q.3_v2.root,-0.12,27589,5107.02020586,30.746776896151204
sel_wwlv2q.4_v2.root,-0.12,45059,439.9020232235998,2.0723599224768297
sel_wwlv2q.5_v2.root,-0.12,46556,63.577380965387746,0.29465567075832144
sel_wwlv2q.6_v2.root,-0.12,50953,17.972019456857144,0.0796181350149926
sel_wwlv2q.7_v2.root,-0.12,58515,1.8732365034153071,0.007743887008404348
sel_wz2l2q.1_v2.root,-0.12,76,60.86062325581395,6.981192274026167
sel_wz2l2q.2_v2.root,-0.12,196,32.93772461538461,2.3526946153846153
sel_wz2l2q.3_v2.root,-0.12,3981,47.7968609387755,0.7575360174834187
sel_wz2l2q.4_v2.root,-0.12,9870,6.049347171428571,0.06089055506477453
sel_wz2l2q.5_v2.root,-0.12,24174,1.9690607768399992,0.012664407093743522
sel_wz2l2q.6_v2.root,-0.12,35096,0.7366184840816323,0.003932002649274895
sel_wz2l2q.7_v2.root,-0.12,47305,0.08606246920408166,0.0003956947414503345
sel_wz2l2q.8_v2.root,-0.12,1542,0.00017128967759999996,4.3620335852564546e-06
sel_wz2l2q.9_v2.root,-0.12,2294,2.0347252380000002e-07,4.2482402091048554e-09
sel_wz3l1v.0_v2.root,-0.12,607,56.18283097058824,2.280390763888755
sel_wzlv2q.1_v2.root,-0.12,1026,2089.327932,65.22782989508408
sel_wzlv2q.2_v2.root,-0.12,2124,1795.50216,38.9590784790195
sel_wzlv2q.3_v2.root,-0.12,40553,1692.7316946600008,8.405753152917109
sel_wzlv2q.4_v2.root,-0.12,79049,161.2593434178,0.5735571486342346
sel_wzlv2q.5_v2.root,-0.12,69344,19.021792859520005,0.07223488791390757
sel_wzlv2q.6_v2.root,-0.12,70981,5.006798385734692,0.01879269419670951
sel_wzlv2q.7_v2.root,-0.12,74925,0.45649692367346945,0.001667725154665097
sel_wzlv2q.9_v2.root,-0.12,2345,6.581903789999999e-07,1.359189798501437e-08
sel_zjets.1_v2.root,-0.12,1,304924.33708575455,304924.33708575455
sel_zjets.2_v2.root,-0.12,2576,120288.8764284486,2370.0228817017405
sel_zjets.3_v2.root,-0.12,60492,1000143.6992647407,4066.431225343706
sel_zjets.4_v2.root,-0.12,138975,600577.9248135578,1611.0203398828237
sel_zjets.5_v2.root,-0.12,78097,191105.2381273296,683.8414406625014
sel_zjets.6_v2.root,-0.12,78534,85605.35758779426,305.47247712331614
sel_zjets.7_v2.root,-0.12,75837,19417.416607619532,70.51002624799855
sel_zjets.8_v2.root,-0.12,93462,549.6958024838785,1.7980629221075746
sel_zz4l.0_v2.root,-0.12,1652,1011.4483994581669,24.885061019920897
TOTAL,,1923943,7126574.419507496,307032.1335466102
