sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.153,2,7.445014822052351,5.264420466707575
sel_ttbar.2_v2.root,0.153,1,1.1433252894892922,1.1433252894892922
sel_ttbar.3_v2.root,0.153,0,0.0,0.0
sel_ttbar.4_v2.root,0.153,3,0.5009070210532485,0.2891988034440665
sel_ttbar.5_v2.root,0.153,1,0.6208916124724717,0.6208916124724717
sel_ttbar.6_v2.root,0.153,10,2.1075689066213146,0.6664718070674079
sel_ttbar.7_v2.root,0.153,14,0.5126677020838168,0.13701620674730972
sel_ttbar.8_v2.root,0.153,4,0.0011231573402227457,0.0005615786701113728
sel_ttbar.9_v2.root,0.153,2,9.398663955068263e-06,6.645859016722345e-06
sel_wjets.2_v2.root,0.153,0,0.0,0.0
sel_wjets.3_v2.root,0.153,0,0.0,0.0
sel_wjets.4_v2.root,0.153,0,0.0,0.0
sel_wjets.5_v2.root,0.153,1,0.24853279106850706,0.24853279106850706
sel_wjets.6_v2.root,0.153,107,12.036973758471254,1.1636581749999282
sel_wjets.7_v2.root,0.153,52,6.040788131365955,0.8377065904559324
sel_wjets.8_v2.root,0.153,3,0.007844664019275388,0.004529118883230817
sel_ww2l2v.0_v2.root,0.153,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.153,1,1.2864329375,1.2864329375
sel_wwlv2q.2_v2.root,0.153,0,0.0,0.0
sel_wwlv2q.3_v2.root,0.153,2,0.037022148000000005,0.02617861190489198
sel_wwlv2q.4_v2.root,0.153,6,0.005857680239999998,0.0023913879440639503
sel_wwlv2q.5_v2.root,0.153,102,0.013929231159183672,0.0013791994007819844
sel_wwlv2q.6_v2.root,0.153,2108,0.07435286835918367,0.001619430908492394
sel_wwlv2q.7_v2.root,0.153,2073,0.006636280050551018,0.00014575553433195711
sel_wz2l2q.1_v2.root,0.153,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.153,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.153,0,0.0,0.0
sel_wz2l2q.4_v2.root,0.153,0,0.0,0.0
sel_wz2l2q.5_v2.root,0.153,1,8.145366000000002e-06,8.145366000000002e-06
sel_wz2l2q.6_v2.root,0.153,66,0.0001385252448979592,1.7051278932767e-05
sel_wz2l2q.7_v2.root,0.153,139,2.5288411836734697e-05,2.144935096910631e-06
sel_wz2l2q.8_v2.root,0.153,13,1.4440764000000002e-07,4.005147312221112e-08
sel_wz2l2q.9_v2.root,0.153,12,1.0643724e-10,3.07257845829004e-11
sel_wz3l1v.0_v2.root,0.153,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.153,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.153,1,0.084534,0.084534
sel_wzlv2q.3_v2.root,0.153,2,0.008348244,0.005903099943399908
sel_wzlv2q.4_v2.root,0.153,6,0.00122399532,0.000499693996925769
sel_wzlv2q.5_v2.root,0.153,92,0.0025236573359999994,0.00026310946534843907
sel_wzlv2q.6_v2.root,0.153,1614,0.011384698151020412,0.00028338036491697073
sel_wzlv2q.7_v2.root,0.153,1611,0.000981536928979592,2.4454504851710387e-05
sel_wzlv2q.9_v2.root,0.153,71,1.9928152200000004e-09,2.3650365512655487e-10
sel_zjets.1_v2.root,0.153,0,0.0,0.0
sel_zjets.2_v2.root,0.153,0,0.0,0.0
sel_zjets.3_v2.root,0.153,0,0.0,0.0
sel_zjets.4_v2.root,0.153,0,0.0,0.0
sel_zjets.5_v2.root,0.153,7,1.7129168430174109,0.6474217118797049
sel_zjets.6_v2.root,0.153,423,46.10877614744819,2.2418854135752846
sel_zjets.7_v2.root,0.153,631,16.156216463478138,0.6431688221449621
sel_zjets.8_v2.root,0.153,38,0.02234966135369176,0.003625593826587158
sel_zz4l.0_v2.root,0.153,0,0.0,0.0
TOTAL,,9219,96.19930575257364,6.292275341055109
