sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.23,45435,169132.12421997436,793.4705954548372
sel_ttbar.2_v2.root,-0.23,51011,58322.16634213829,258.22704683430806
sel_ttbar.3_v2.root,-0.23,114967,86786.60785862383,255.95647143878918
sel_ttbar.4_v2.root,-0.23,167675,27996.528251701136,68.37069929531884
sel_ttbar.5_v2.root,-0.23,9885,6137.513589290381,61.7311162139987
sel_ttbar.6_v2.root,-0.23,8120,1711.345952176508,18.99152315450094
sel_ttbar.7_v2.root,-0.23,5337,195.43625185866648,2.6752016498662123
sel_ttbar.8_v2.root,-0.23,3511,0.985851355380515,0.016637804739238947
sel_ttbar.9_v2.root,-0.23,3383,0.015897840079997963,0.0002733298890748288
sel_wjets.2_v2.root,-0.23,61,37583.2112773757,4812.037109814016
sel_wjets.3_v2.root,-0.23,38277,98130.48885205474,501.57400036446086
sel_wjets.4_v2.root,-0.23,111025,55353.35613232983,166.12445410010113
sel_wjets.5_v2.root,-0.23,73078,18162.27930570436,67.18572741298922
sel_wjets.6_v2.root,-0.23,76465,8601.936434032752,31.107483717859843
sel_wjets.7_v2.root,-0.23,19389,2252.4007899818166,16.175881832579226
sel_wjets.8_v2.root,-0.23,30102,78.71335876940924,0.4536811851857717
sel_ww2l2v.0_v2.root,-0.23,625,112.0140283778293,4.480561135113173
sel_wwlv2q.1_v2.root,-0.23,429,551.8797301875002,26.645004455841494
sel_wwlv2q.2_v2.root,-0.23,1840,505.64089823999996,11.787814221293779
sel_wwlv2q.3_v2.root,-0.23,32176,595.6123170240003,3.32045534162752
sel_wwlv2q.4_v2.root,-0.23,46645,45.538582465799976,0.21085162819208797
sel_wwlv2q.5_v2.root,-0.23,47667,6.509457467302042,0.029815073464859104
sel_wwlv2q.6_v2.root,-0.23,51627,1.8209751113755102,0.008014299445859255
sel_wwlv2q.7_v2.root,-0.23,58899,0.18855294679083662,0.0007769254777047302
sel_wz2l2q.1_v2.root,-0.23,89,7.127099302325583,0.7554710151059923
sel_wz2l2q.2_v2.root,-0.23,272,4.570949538461537,0.27715452583007677
sel_wz2l2q.3_v2.root,-0.23,5062,6.077561167346938,0.08542171138387128
sel_wz2l2q.4_v2.root,-0.23,11042,0.6767668841632654,0.006440435394380981
sel_wz2l2q.5_v2.root,-0.23,25707,0.20939292376200003,0.001305979326732084
sel_wz2l2q.6_v2.root,-0.23,36506,0.07662125136734696,0.00040102100016895935
sel_wz2l2q.7_v2.root,-0.23,48634,0.008848033246530615,4.012146205145905e-05
sel_wz2l2q.8_v2.root,-0.23,1560,1.7328916800000006e-05,4.387419058069379e-07
sel_wz2l2q.9_v2.root,-0.23,2314,2.052464778e-08,4.2667189401179286e-10
sel_wz3l1v.0_v2.root,-0.23,716,6.627167541176469,0.2476688792910927
sel_wzlv2q.1_v2.root,-0.23,1198,243.95856359999993,7.048353195327935
sel_wzlv2q.2_v2.root,-0.23,2603,220.04200199999997,4.312891210901105
sel_wzlv2q.3_v2.root,-0.23,48352,201.82714694400005,0.9178513682814791
sel_wzlv2q.4_v2.root,-0.23,82336,16.79647977791999,0.05853604678692826
sel_wzlv2q.5_v2.root,-0.23,71138,1.951390604004,0.007316331651797146
sel_wzlv2q.6_v2.root,-0.23,71918,0.5072891707714289,0.0018916326033727056
sel_wzlv2q.7_v2.root,-0.23,75359,0.04591411634448979,0.00016725482951848578
sel_wzlv2q.9_v2.root,-0.23,2347,6.587517353999999e-08,1.3597692868238652e-09
sel_zjets.1_v2.root,-0.23,1,30492.433708575452,30492.433708575452
sel_zjets.2_v2.root,-0.23,5567,25995.658970387172,348.40968611323524
sel_zjets.3_v2.root,-0.23,69083,114218.28866016357,434.56030624495713
sel_zjets.4_v2.root,-0.23,146334,63237.97089380615,165.31235177411767
sel_zjets.5_v2.root,-0.23,80379,19668.934703556628,69.37604520492629
sel_zjets.6_v2.root,-0.23,79956,8715.53972965808,30.822563593497
sel_zjets.7_v2.root,-0.23,76720,1964.3501221522088,7.091932626110997
sel_zjets.8_v2.root,-0.23,94062,55.322469638182994,0.18038252203109076
sel_zz4l.0_v2.root,-0.23,1944,119.02274143745024,2.6994905954534123
TOTAL,,2038828,837442.340116673,30892.46034619794
