sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.169,0,0.0,0.0
sel_ttbar.2_v2.root,0.169,0,0.0,0.0
sel_ttbar.3_v2.root,0.169,0,0.0,0.0
sel_ttbar.4_v2.root,0.169,1,1.6696900701774944,1.6696900701774944
sel_ttbar.5_v2.root,0.169,0,0.0,0.0
sel_ttbar.6_v2.root,0.169,3,6.322706719863944,3.6504164267205037
sel_ttbar.7_v2.root,0.169,3,1.098573647322465,0.6342617910062542
sel_ttbar.8_v2.root,0.169,0,0.0,0.0
sel_ttbar.9_v2.root,0.169,0,0.0,0.0
sel_wjets.2_v2.root,0.169,0,0.0,0.0
sel_wjets.3_v2.root,0.169,0,0.0,0.0
sel_wjets.4_v2.root,0.169,0,0.0,0.0
sel_wjets.5_v2.root,0.169,0,0.0,0.0
sel_wjets.6_v2.root,0.169,28,31.498622919364017,5.952680206116894
sel_wjets.7_v2.root,0.169,12,13.9402803031522,4.024212292801882
sel_wjets.8_v2.root,0.169,1,0.026148880064251295,0.026148880064251295
sel_ww2l2v.0_v2.root,0.169,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.169,0,0.0,0.0
sel_wwlv2q.2_v2.root,0.169,0,0.0,0.0
sel_wwlv2q.3_v2.root,0.169,1,0.18511074000000002,0.18511074000000002
sel_wwlv2q.4_v2.root,0.169,0,0.0,0.0
sel_wwlv2q.5_v2.root,0.169,18,0.024580996163265305,0.005793796358455136
sel_wwlv2q.6_v2.root,0.169,626,0.22080121248979595,0.008824991328269504
sel_wwlv2q.7_v2.root,0.169,326,0.010436214647755104,0.0005780084704784533
sel_wz2l2q.1_v2.root,0.169,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.169,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.169,0,0.0,0.0
sel_wz2l2q.4_v2.root,0.169,0,0.0,0.0
sel_wz2l2q.5_v2.root,0.169,0,0.0,0.0
sel_wz2l2q.6_v2.root,0.169,15,0.0003148301020408162,8.128878280592422e-05
sel_wz2l2q.7_v2.root,0.169,24,4.366344489795919e-05,8.91276336767746e-06
sel_wz2l2q.8_v2.root,0.169,1,1.110828e-07,1.110828e-07
sel_wz2l2q.9_v2.root,0.169,2,1.773954e-10,1.2543749029130007e-10
sel_wz3l1v.0_v2.root,0.169,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.169,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.169,0,0.0,0.0
sel_wzlv2q.3_v2.root,0.169,0,0.0,0.0
sel_wzlv2q.4_v2.root,0.169,0,0.0,0.0
sel_wzlv2q.5_v2.root,0.169,14,0.0038403481200000008,0.0010263762079272443
sel_wzlv2q.6_v2.root,0.169,460,0.032447095102040815,0.0015128536098041896
sel_wzlv2q.7_v2.root,0.169,245,0.0014927159999999998,9.536612706004504e-05
sel_wzlv2q.9_v2.root,0.169,6,1.6840691999999997e-09,6.875183719228452e-10
sel_zjets.1_v2.root,0.169,0,0.0,0.0
sel_zjets.2_v2.root,0.169,0,0.0,0.0
sel_zjets.3_v2.root,0.169,0,0.0,0.0
sel_zjets.4_v2.root,0.169,0,0.0,0.0
sel_zjets.5_v2.root,0.169,2,4.894048122906887,3.460614615160754
sel_zjets.6_v2.root,0.169,123,134.07516468406922,12.08915047586605
sel_zjets.7_v2.root,0.169,145,37.12601247550445,3.0831475210842036
sel_zjets.8_v2.root,0.169,5,0.02940744914959441,0.013151411068672297
sel_zz4l.0_v2.root,0.169,0,0.0,0.0
TOTAL,,2061,231.15972320058862,15.356068132241788
