sample, xsec [pb], xsec_err [pb]
Signal_2-5_0-07_0-08.0, 4.9327264284602765e-05, 1.0126315542905937e-07
Signal_2-5_0-4_0-8.0, 0.003568908817331912, 8.742818029814047e-06
Signal_2-5_0-08_0-5.0, 0.00023687484698524554, 4.88957945707672e-07
Signal_2-5_0-1_1-0.0, 0.0004198629664310417, 9.06198918954573e-07
Signal_2-5_0-4_0-7.0, 0.003051103160197894, 6.599194749069539e-06
Signal_2-5_0-05_0-3.0, 9.059453097953117e-05, 1.8741497023575755e-07
Signal_2-5_0-3_0-6.0, 0.0018951866567872627, 4.080921362886639e-06
Signal_2-5_0-08_0-08.0, 5.243662270598689e-05, 1.0765083156585877e-07
Signal_2-5_0-2_0-06.0, 3.5691901955387075e-05, 7.90965869047042e-08
Signal_2-5_0-08_0-9.0, 0.0002646822783831598, 5.915760099315848e-07
Signal_2-5_0-07_0-8.0, 0.00019993275056957518, 4.1468898316178057e-07
Signal_2-5_0-07_0-06.0, 3.1046179189535816e-05, 6.381221470054009e-08
Signal_2-5_0-05_0-4.0, 9.500873064886464e-05, 2.1964490036446974e-07
Signal_2-5_0-5_0-08.0, 6.868442586860081e-05, 1.5426376241848957e-07
Signal_2-5_0-15_0-8.0, 0.0008247789642684388, 1.7830284476903108e-06
Signal_2-5_0-07_1-0.0, 0.00020850190969769398, 4.5086652516079577e-07
Signal_1-0_2-0_0-9.0, 1.1938628644314815, 0.0023409774074307733
Signal_2-5_0-07_0-4.0, 0.0001766849334781606, 3.651202416538282e-07
Signal_2-5_0-5_0-9.0, 0.005313602314393258, 1.2523143958743323e-05
Signal_2-5_0-15_0-15.0, 0.00018262924067830822, 3.7656312444054436e-07
Signal_2-5_0-4_1-0.0, 0.004518016248821934, 1.113074871019119e-05
Signal_2-5_0-05_0-1.0, 5.1376996669836476e-05, 1.2301455799912145e-07
Signal_2-5_0-1_0-15.0, 0.0001470285063091952, 3.0201308556092524e-07
Signal_2-5_0-3_0-06.0, 3.6380669475346214e-05, 7.534419623989711e-08
Signal_2-5_0-2_0-3.0, 0.0005891212503767091, 1.2139716827470053e-06
Signal_2-5_0-15_0-1.0, 9.068908157925371e-05, 1.8750286747645752e-07
Signal_1-5_2-0_0-06.0, 0.0010386623192436975, 2.3696227113201234e-06
Signal_2-5_0-2_0-5.0, 0.0010058312963328556, 2.075725038440693e-06
Signal_1-0_2-0_0-5.0, 0.3782158961362073, 0.000743006836719544
Signal_2-5_0-3_0-08.0, 6.475955963527864e-05, 1.8277624600996027e-07
Signal_2-5_0-2_0-8.0, 0.0013529396127549748, 2.823113585943179e-06
Signal_1-0_2-0_0-2.0, 0.06157387621756156, 0.00012069907663494896
Signal_1-0_2-0_0-1.0, 0.015348860141043249, 3.374369634362435e-05
Signal_2-5_0-15_0-06.0, 3.514123133729021e-05, 7.238632041124154e-08
Signal_2-5_0-2_0-6.0, 0.0011447966375167054, 2.373867838396443e-06
Signal_1-0_2-0_0-8.0, 0.9472282077876255, 0.00186210632208516
Signal_2-5_0-5_0-8.0, 0.0045131764146812865, 1.1666873192951833e-05
Signal_1-0_1-0_2-0.0, 2.969614302270022, 0.0057808202333922915
Signal_2-5_0-1_0-2.0, 0.00020274048925215783, 4.181812309133428e-07
Signal_2-5_0-03_0-06.0, 1.8634404728212924e-05, 4.6763224006204224e-08
Signal_2-5_0-2_0-15.0, 0.00020083166830608487, 4.1358581425365227e-07
Signal_1-0_2-0_0-08.0, 0.00981430434086097, 1.9290718572175957e-05
Signal_2-5_0-2_0-4.0, 0.0008129043148394274, 1.684938827357293e-06
Signal_2-5_0-07_0-1.0, 6.756626601120368e-05, 1.3888466561511278e-07
Signal_2-5_0-6_0-06.0, 4.095039494904675e-05, 8.893662789789618e-08
Signal_2-5_0-08_0-7.0, 0.0002515388565799397, 5.21489679939705e-07
Signal_1-5_2-0_0-08.0, 0.0018561772008274995, 4.225765437880934e-06
Signal_1-0_2-0_0-3.0, 0.1375589666884448, 0.00027022282528579974
Signal_1-0_2-0_0-15.0, 0.034623406322454905, 6.792775950461269e-05
Signal_2-5_0-2_0-2.0, 0.00032384816965794314, 6.695372013972565e-07
Signal_1-0_2-0_0-4.0, 0.24337196339477396, 0.0004783598225334016
Signal_1-0_2-0_1-0.0, 1.4546232472596243, 0.0028549941219056132
Signal_1-0_0-1_2-0.0, 0.05693214224428696, 0.00011029382727740455
Signal_2-5_0-5_1-0.0, 0.006088784664331778, 1.4385559049298232e-05
Signal_1-0_2-0_0-7.0, 0.7312194655469669, 0.0014378156561230323
Signal_2-5_0-2_1-0.0, 0.001518339935273174, 3.2896213720657863e-06
Signal_2-5_0-6_0-3.0, 0.0009677004541864877, 2.3823117126926868e-06
Signal_2-5_0-6_0-4.0, 0.0016620062021934163, 3.9158730934855445e-06
Signal_2-5_0-3_0-9.0, 0.0027279630525495293, 6.407096563928234e-06
Signal_2-5_0-2_0-9.0, 0.0014459988332726733, 3.0138069851223646e-06
Signal_2-5_0-2_0-7.0, 0.0012528695584702117, 2.612546746717983e-06
Signal_1-5_2-0_0-1.0, 0.002877071459935798, 5.8774053225373055e-06
Signal_1-0_2-0_2-0.0, 4.927695918089514, 0.010464188658977072
Signal_2-5_0-2_0-08.0, 6.206251038641627e-05, 1.2842622909860374e-07
Signal_2-5_0-03_0-1.0, 2.732843097142698e-05, 6.851760804066396e-08
Signal_2-5_0-7_0-3.0, 0.0010567992729131228, 2.7362596288545394e-06
Signal_2-5_0-3_1-0.0, 0.00298671189720097, 8.57737818596847e-06
Signal_2-0_2-0_2-0.0, 0.2744113508704337, 0.0006490595888323669
Signal_2-5_0-2_0-1.0, 9.487221950191424e-05, 1.96351273552965e-07
Signal_1-0_2-0_0-6.0, 0.5434369763894097, 0.001066464223932935
Signal_1-0_0-4_2-0.0, 0.7976771976838887, 0.0015458847866246191
Signal_2-5_0-07_0-15.0, 0.00010712474611110636, 2.1983960059756e-07
Signal_2-5_0-6_0-5.0, 0.002493016786481264, 6.131341303261265e-06
Signal_1-0_0-5_2-0.0, 1.1606710770311546, 0.0022511505258202423
Signal_2-5_0-6_0-6.0, 0.0034248684622515094, 8.83657064678099e-06
Signal_2-5_0-08_0-06.0, 3.223721922974379e-05, 6.621745222804176e-08
Signal_2-0_2-0_0-5.0, 0.020082736611947937, 4.5276522242362445e-05
Signal_2-5_0-07_0-2.0, 0.0001338372891835336, 2.7554855270802043e-07
Signal_1-0_0-2_2-0.0, 0.2211805708343534, 0.0004288079664917328
Signal_2-5_0-6_0-2.0, 0.0004422661971439811, 1.040821746731621e-06
Signal_2-5_0-7_0-2.0, 0.0004741317082829448, 1.2311693732190393e-06
Signal_2-5_0-05_0-04.0, 1.4018895143309191e-05, 3.546312152614407e-08
Signal_2-5_0-7_0-08.0, 7.687810987884286e-05, 1.9015533584864673e-07
Signal_2-5_0-7_0-1.0, 0.00012075622665139442, 2.8511110109693187e-07
Signal_2-0_0-8_2-0.0, 0.09239631782896897, 0.001911162807944803
Signal_2-5_0-7_0-06.0, 4.3558558646239225e-05, 1.0285842033755144e-07
Signal_2-5_0-6_0-8.0, 0.005456971852700446, 1.2909527696476498e-05
Signal_1-0_0-8_2-0.0, 2.294523538226838, 0.004460004936438022
Signal_2-5_0-6_1-0.0, 0.0077625536152692905, 1.919659337709228e-05
Signal_2-5_0-6_0-7.0, 0.004406964501441738, 1.0001322022686638e-05
Signal_1-0_0-07_2-0.0, 0.0279064598408381, 5.418236146332915e-05
Signal_2-5_0-7_0-4.0, 0.0018397535613703566, 4.540219930404995e-06
Signal_2-5_0-6_0-9.0, 0.006619184472104407, 1.630205305327129e-05
Signal_2-5_0-8_0-1.0, 0.00013499756006840765, 3.194233016485907e-07
Signal_2-0_0-07_2-0.0, 0.0010630834061469271, 9.662070440446233e-06
Signal_1-5_1-0_2-0.0, 0.5103913793048422, 0.0010330976120195088
Signal_1-5_2-0_2-0.0, 0.9520850321658622, 0.0020994857388672945
Signal_1-5_2-0_0-8.0, 0.1784069775973364, 0.0003645730774077767
Signal_2-0_2-0_0-1.0, 0.0008142240780524828, 1.9073707461447564e-06
Signal_2-5_0-7_0-15.0, 0.00027199130809958964, 6.152023157232591e-07
Signal_2-0_2-0_0-15.0, 0.0018361384894045017, 3.842485003167027e-06
Signal_2-5_0-7_0-5.0, 0.0027748001287101203, 6.881289772940895e-06
Signal_2-0_2-0_0-4.0, 0.012866440571921644, 2.90623752218724e-05
Signal_1-0_0-9_2-0.0, 2.638589520093141, 0.005134215341348352
Signal_2-5_0-8_0-08.0, 8.65379060220608e-05, 2.2444652462499093e-07
Signal_1-5_2-0_0-4.0, 0.04589537069421231, 9.352418129645897e-05
Signal_1-5_2-0_0-3.0, 0.025703573675755584, 5.446414693691141e-05
Signal_1-0_0-6_2-0.0, 1.5456919944075609, 0.003351878348183241
Signal_1-5_2-0_0-15.0, 0.0064570646822768776, 1.703905320032598e-05
Signal_2-5_0-8_0-15.0, 0.00030296456004566476, 7.488990238170121e-07
Signal_1-0_0-7_2-0.0, 1.9189157947502338, 0.0037304100870665696
Signal_1-5_2-0_0-7.0, 0.13654532108767667, 0.0002800693762809519
Signal_2-0_2-0_1-0.0, 0.0773673201386763, 0.00017499619455151074
Signal_1-5_2-0_0-9.0, 0.22475897830345246, 0.00045828925993549567
Signal_2-5_0-07_2-0.0, 0.00033553327756543076, 4.059277604552292e-06
Signal_2-5_2-0_0-06.0, 0.00010717953281008683, 5.089993851479841e-07
Signal_2-5_1-0_0-1.0, 0.00016809770208960572, 6.719575896764983e-07
Signal_2-5_0-9_0-4.0, 0.0024566454766248337, 4.5409429318845324e-05
Signal_2-5_0-9_2-0.0, 0.03729237982962903, 9.824508256892672e-05
Signal_2-5_0-9_0-8.0, 0.008881279812196776, 2.4256682076885623e-05
Signal_2-5_0-05_0-08.0, 3.9913307997763465e-05, 1.12455933200031e-07
Signal_2-5_0-3_0-3.0, 0.0007413268917904438, 1.8787569264584385e-06
Signal_2-5_0-3_0-1.0, 9.931102886423056e-05, 2.518773761628559e-07
Signal_2-5_0-3_0-2.0, 0.00036817057568911657, 9.336451781938067e-07
Signal_2-5_0-3_0-4.0, 0.0011477780189413569, 2.911178751805807e-06
Signal_2-5_0-3_0-5.0, 0.0015305821009553484, 3.906299004930732e-06
Signal_2-5_0-3_0-15.0, 0.00021683613732563603, 5.494727705369245e-07
Signal_2-5_0-05_0-06.0, 2.7000819130130464e-05, 8.792709790356563e-08
Signal_2-5_0-4_0-08.0, 6.610091333835001e-05, 1.8830596036720912e-07
Signal_2-5_0-4_0-2.0, 0.00039662360815217746, 1.3011744239371225e-06
Signal_2-5_0-4_0-06.0, 3.706041603488236e-05, 1.0596157327745789e-07
Signal_2-5_0-05_0-5.0, 9.892644000101787e-05, 3.214683415689357e-07
Signal_2-5_0-4_0-1.0, 0.00010218168778133372, 2.919491096318164e-07
Signal_2-5_0-4_0-15.0, 0.00022771422394552966, 5.794468269427298e-07
Signal_2-5_0-4_0-3.0, 0.000821064374564135, 3.328187060857487e-06
Signal_2-5_2-0_0-15.0, 0.0006679504899999426, 1.7465749430341746e-06
Signal_2-5_1-0_1-0.0, 0.014566025906863468, 5.693997185244382e-05
Signal_2-5_1-0_0-6.0, 0.005716898573233957, 8.350868120718237e-05
Signal_2-5_0-3_2-0.0, 0.0057821062208334665, 2.4836575185418555e-05
Signal_2-5_0-9_0-5.0, 0.0037401713476884926, 3.8772989715153786e-05
Signal_2-5_0-9_0-08.0, 0.00010093308426039994, 3.838007645541411e-07
Signal_2-5_0-9_0-06.0, 5.648588307742115e-05, 5.602684311208802e-07
Signal_2-5_1-0_0-06.0, 6.061695042949048e-05, 1.9812154955810555e-07
Signal_2-5_0-05_2-0.0, 0.00016777766491099977, 6.930956905383388e-07
Signal_2-5_1-0_0-4.0, 0.0026925022232236295, 1.4497886664067772e-05
Signal_2-5_0-03_0-2.0, 3.388168569868693e-05, 8.503784477588235e-08
Signal_2-5_0-03_0-6.0, 3.634453041902629e-05, 9.223332687577167e-08
Signal_2-5_0-4_0-04.0, 1.6663683171816372e-05, 4.240962518637942e-08
Signal_2-5_0-03_0-7.0, 3.692778338653994e-05, 9.368204961485371e-08
Signal_2-5_0-2_0-04.0, 1.597426840307358e-05, 4.048692840149909e-08
Signal_2-5_0-03_0-3.0, 3.499773195367074e-05, 8.846135844327838e-08
Signal_2-5_0-3_0-04.0, 1.6237743808573704e-05, 4.119575855281755e-08
Signal_2-5_0-03_0-9.0, 3.7924510063959824e-05, 9.692400717245623e-08
Signal_2-5_0-1_0-04.0, 1.5741587940605452e-05, 3.9577255662420055e-08
Signal_2-5_0-5_0-04.0, 1.735148646356027e-05, 4.429911839498743e-08
Signal_2-5_0-15_0-04.0, 1.5918252657610964e-05, 4.019937292678953e-08
Signal_2-5_0-03_0-8.0, 3.704921471109018e-05, 9.475088464753091e-08
Signal_2-5_0-03_0-08.0, 2.3806694903456465e-05, 5.972609630935838e-08
Signal_2-5_0-6_0-04.0, 1.813280839102439e-05, 4.6731338176150234e-08
Signal_2-5_0-07_0-04.0, 1.5196437908360857e-05, 3.814199601750629e-08
Signal_2-5_0-03_0-04.0, 1.1527233580219255e-05, 2.8931340551867358e-08
Signal_2-5_0-03_0-4.0, 3.566156475881747e-05, 9.014336883178736e-08
Signal_2-5_0-03_0-5.0, 3.626426998958056e-05, 9.159126267687947e-08
Signal_2-5_0-08_0-04.0, 1.5329044878585127e-05, 3.863718546188398e-08
Signal_2-5_0-03_1-0.0, 3.881428622416012e-05, 9.930571378384502e-08
Signal_2-5_0-03_0-15.0, 3.188996459502539e-05, 7.99887582845982e-08
Signal_2-5_0-7_0-04.0, 1.9467595339144334e-05, 5.023107494597265e-08
Signal_1-0_2-0_0-04.0, 0.0024622605142330966, 5.920543073194333e-06
Signal_1-0_2-0_0-06.0, 0.005523326549936354, 1.3295237358168524e-05
Signal_2-0_2-0_0-04.0, 0.0001304013519306976, 3.3437363600593797e-07
Signal_2-5_0-8_0-04.0, 2.162407825529651e-05, 5.607689437579348e-08
Signal_1-0_0-05_2-0.0, 0.014320485943390691, 3.398622992143716e-05
Signal_1-0_0-03_2-0.0, 0.0051559522202361185, 1.2242657918219186e-05
Signal_2-0_0-03_2-0.0, 0.0001966473335854215, 2.112229267612313e-06
Signal_2-5_2-0_0-04.0, 4.745243379068547e-05, 1.2413903059579567e-07
Signal_1-5_0-03_2-0.0, 0.0008299667257352593, 2.0567372500657107e-06
Signal_1-5_2-0_0-04.0, 0.00046207464524166574, 1.1537557440760113e-06
Signal_2-5_0-03_2-0.0, 6.07846922811544e-05, 1.5775519058994545e-07
Signal_2-5_1-0_0-7.0, 0.007622285803623029, 2.696666848352595e-05
Signal_2-5_0-4_2-0.0, 0.009893040659905757, 4.802358415871068e-05
Signal_2-5_0-9_0-04.0, 2.5050046853959568e-05, 6.640843576085062e-08
Signal_2-5_1-0_0-04.0, 2.6923282583799706e-05, 1.2332844235157362e-07
Signal_2-5_0-8_0-2.0, 0.0005371315480121116, 1.3273432493331248e-06
Signal_2-5_0-7_0-6.0, 0.003909002965710221, 9.666239704228043e-06
Signal_2-0_2-0_0-06.0, 0.0002928448723828855, 6.862673841591294e-07
Signal_1-5_0-3_2-0.0, 0.07717594755944117, 0.00015611341312995878
Signal_1-0_0-08_2-0.0, 0.03657093176889906, 7.085544339411176e-05
Signal_2-5_0-8_0-3.0, 0.0012014406230408444, 2.7309761284304384e-06
Signal_2-0_2-0_0-2.0, 0.0032291799850433264, 7.293772746059967e-06
Signal_2-5_2-0_0-6.0, 0.010577772459135404, 2.7633685047802635e-05
Signal_2-0_2-0_0-3.0, 0.007305518364210685, 1.8746787047258847e-05
Signal_2-0_0-5_2-0.0, 0.046313487679565224, 0.0005100527401224834
Signal_2-5_0-7_0-9.0, 0.008177961173817123, 2.017465179739064e-05
Signal_1-5_2-0_0-5.0, 0.07024742957683425, 0.00014431855739634303
Signal_2-0_0-08_2-0.0, 0.001413676059169434, 1.4688297569711204e-05
Signal_2-5_0-8_0-5.0, 0.003279311513340103, 7.445127828108178e-06
Signal_2-5_0-7_0-8.0, 0.006561598866411142, 1.7029499854070525e-05
Signal_2-0_0-6_2-0.0, 0.06045267933747286, 0.0008027945425901279
Signal_2-5_0-8_0-6.0, 0.004683906022586067, 1.1526244930010614e-05
Signal_2-0_2-0_0-08.0, 0.0005183849862717008, 1.1697945085174154e-06
Signal_1-5_0-7_2-0.0, 0.32093646735239423, 0.0006485374658916329
Signal_2-5_0-8_0-4.0, 0.002113017886102806, 5.47768733106504e-06
Signal_2-0_2-0_0-6.0, 0.028743077336512057, 6.249664260539983e-05
Signal_2-0_2-0_0-8.0, 0.050838507712730775, 0.00011014673919534007
Signal_1-5_0-5_2-0.0, 0.19252098430277406, 0.00038688271011585524
Signal_1-5_0-4_2-0.0, 0.1305708191364617, 0.0002633003613548342
Signal_2-0_0-2_2-0.0, 0.008290484355069485, 0.0002006604055590709
Signal_2-0_0-3_2-0.0, 0.018571477305566256, 3.8660400549620455e-05
Signal_2-0_1-0_2-0.0, 0.1309804188866923, 0.00027359098771568153
Signal_1-5_2-0_0-6.0, 0.10183654448761338, 0.00020783458944659348
Signal_2-0_2-0_0-7.0, 0.03918754772275964, 8.811611223026155e-05
Signal_2-0_0-1_2-0.0, 0.00217724708972425, 4.549679230174206e-06
Signal_2-0_2-0_0-9.0, 0.06348897111092572, 0.00013338759280905133
Signal_1-5_0-2_2-0.0, 0.03578883823917467, 7.23516209826633e-05
Signal_2-5_2-0_2-0.0, 0.10485202639514542, 0.0002737657216668664
Signal_2-5_2-0_0-8.0, 0.01868398892613706, 4.8745704317164725e-05
Signal_1-5_0-08_2-0.0, 0.005879606821015592, 1.1901242486561663e-05
Signal_2-5_2-0_0-2.0, 0.0011917347825442532, 3.108179188773779e-06
Signal_1-5_0-6_2-0.0, 0.2554151031685227, 0.0005159194202664902
Signal_2-5_2-0_1-0.0, 0.02869496429935329, 7.506604917872796e-05
Signal_2-5_2-0_0-7.0, 0.014381595211625992, 3.750680487581922e-05
Signal_1-0_0-15_2-0.0, 0.1258810000725616, 0.0002444951296003777
Signal_1-5_0-1_2-0.0, 0.009177042587497311, 1.85562006625812e-05
Signal_1-5_2-0_1-0.0, 0.27447411228983454, 0.0006017158660372207
Signal_2-5_0-7_0-7.0, 0.0051519428190652345, 1.3394059221125648e-05
Signal_2-5_2-0_0-5.0, 0.007412374110613985, 1.9310831419378067e-05
Signal_2-0_0-05_2-0.0, 0.0005541361022738792, 1.1508231272394183e-06
Signal_2-0_0-4_2-0.0, 0.0315331925495502, 6.790822860750554e-05
Signal_2-5_0-7_1-0.0, 0.009660599451778428, 2.5272818332138053e-05
Signal_2-5_0-8_0-06.0, 4.838171143253346e-05, 1.1030994373572587e-07
Signal_1-5_0-8_2-0.0, 0.3853161390903316, 0.0007796255714649865
Signal_2-0_0-15_2-0.0, 0.00495073062334221, 0.00011338087409473527
Signal_1-5_0-15_2-0.0, 0.02042493499393652, 4.13018698224456e-05
Signal_2-5_0-8_0-7.0, 0.006256535090107771, 1.4812465693535446e-05
Signal_2-0_0-7_2-0.0, 0.08001993662125069, 0.00016635454259722427
Signal_1-5_0-9_2-0.0, 0.45267418934217424, 0.0011637428159758303
Signal_2-0_0-9_2-0.0, 0.11360330096897205, 0.0011262721634359893
Signal_1-5_0-07_2-0.0, 0.004515011760306857, 9.807910923873068e-06
Signal_2-5_0-5_2-0.0, 0.014264308761476259, 0.00016465740689537394
Signal_2-5_1-0_0-08.0, 0.00010565315776248447, 2.190456010487061e-06
Signal_1-5_0-05_2-0.0, 0.00231731199342009, 5.023268472632072e-06
Signal_2-5_0-1_2-0.0, 0.0006697486900511656, 4.9067428099148326e-06
Signal_2-5_0-8_2-0.0, 0.03176981654739044, 0.00029105115720806445
Signal_2-5_0-6_2-0.0, 0.020008831126057353, 0.00011321797729068372
Signal_2-5_2-0_0-08.0, 0.00019077859716591202, 4.978627768680432e-07
Signal_2-5_0-8_0-8.0, 0.008070021757793144, 2.7539258956623087e-05
Signal_2-5_0-8_1-0.0, 0.011685604315681051, 0.00014198584373841907
Signal_2-5_0-9_0-2.0, 0.0006297585012911406, 1.5562668845136344e-06
Signal_2-5_2-0_0-3.0, 0.002666846091588493, 6.969784233607447e-06
Signal_2-5_1-0_0-2.0, 0.0006688445169033949, 4.567839556996662e-06
Signal_2-5_0-15_2-0.0, 0.0015112640891569535, 8.921432876131236e-06
Signal_2-5_2-0_0-1.0, 0.0002991159315495707, 7.793249268009749e-07
Signal_2-5_2-0_0-4.0, 0.004732751581839022, 1.2363648403268077e-05
Signal_2-5_0-9_0-9.0, 0.01107806949227918, 7.851035698887915e-05
Signal_2-5_1-0_0-15.0, 0.00037012895981871345, 3.9110183671782044e-06
Signal_2-5_1-0_0-9.0, 0.01207221839780762, 7.490987194396164e-05
Signal_2-5_0-8_0-9.0, 0.009977050464888662, 9.230011839954515e-05
Signal_2-5_2-0_0-9.0, 0.023375608931454413, 6.113951366416837e-05
Signal_2-5_0-9_0-3.0, 0.001403011192644198, 8.99818105659114e-06
Signal_2-5_1-0_0-3.0, 0.0014970931381129773, 1.9140723340486785e-05
Signal_2-5_1-0_0-5.0, 0.004083514765841662, 1.2799679507184638e-05
Signal_2-5_0-9_0-6.0, 0.005320471140226116, 1.470231991538037e-05
Signal_2-5_0-08_2-0.0, 0.00042113807232951926, 2.574414862404405e-06
Signal_2-5_0-9_0-7.0, 0.007103469473073681, 0.00020723660805486145
Signal_2-5_0-9_0-1.0, 0.00015854074814688313, 6.56487632963778e-07
Signal_2-5_1-0_2-0.0, 0.04323419575637894, 0.0005439766223276216
Signal_2-5_0-2_2-0.0, 0.0026267599659211124, 4.326891937474378e-05
Signal_2-5_0-7_2-0.0, 0.02591271843554657, 0.00012801723631924766
Signal_2-5_0-9_1-0.0, 0.01322108268877441, 3.421371425582419e-05
Signal_2-5_0-9_0-15.0, 0.0003567671941841433, 8.411300857744991e-07
Signal_2-5_1-0_0-8.0, 0.009645519226693669, 8.069804438952804e-05
