sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.133,11,409.4758152128793,123.46160361691112
sel_ttbar.2_v2.root,0.133,8,91.46602315914338,32.33812261199804
sel_ttbar.3_v2.root,0.133,9,67.93944964447317,22.64648321482439
sel_ttbar.4_v2.root,0.133,26,43.41194182461486,8.51378224948715
sel_ttbar.5_v2.root,0.133,36,223.52098049008976,37.2534967483483
sel_ttbar.6_v2.root,0.133,60,126.45413439727884,16.325158552657854
sel_ttbar.7_v2.root,0.133,8,2.9295297261932403,1.035745167539405
sel_ttbar.8_v2.root,0.133,0,0.0,0.0
sel_ttbar.9_v2.root,0.133,1,4.699331977534131e-05,4.699331977534131e-05
sel_wjets.2_v2.root,0.133,0,0.0,0.0
sel_wjets.3_v2.root,0.133,0,0.0,0.0
sel_wjets.4_v2.root,0.133,2,9.97133188603104,7.050796394074195
sel_wjets.5_v2.root,0.133,230,571.6254194575662,37.69186396869954
sel_wjets.6_v2.root,0.133,627,705.3441632300443,28.168732555516172
sel_wjets.7_v2.root,0.133,40,46.467601010507344,7.347172829857249
sel_wjets.8_v2.root,0.133,2,0.05229776012850259,0.03698010082773163
sel_ww2l2v.0_v2.root,0.133,2,3.584448908090539,2.5345881297275357
sel_wwlv2q.1_v2.root,0.133,1,12.864329375000002,12.864329375000002
sel_wwlv2q.2_v2.root,0.133,1,2.74804836,2.74804836
sel_wwlv2q.3_v2.root,0.133,10,1.8511074000000003,0.5853715577592373
sel_wwlv2q.4_v2.root,0.133,158,1.5425224631999996,0.12271649816034494
sel_wwlv2q.5_v2.root,0.133,3271,4.466913247224491,0.07810291550670827
sel_wwlv2q.6_v2.root,0.133,1733,0.6112595866530612,0.014683392298491024
sel_wwlv2q.7_v2.root,0.133,309,0.009891994865510206,0.0005627359265585785
sel_wz2l2q.1_v2.root,0.133,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.133,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.133,0,0.0,0.0
sel_wz2l2q.4_v2.root,0.133,4,0.0024516097959183677,0.0012258048979591838
sel_wz2l2q.5_v2.root,0.133,128,0.010426068479999996,0.0009215429654154151
sel_wz2l2q.6_v2.root,0.133,108,0.0022667767346938776,0.00021812069299471522
sel_wz2l2q.7_v2.root,0.133,25,4.548275510204082e-05,9.096551020408164e-06
sel_wz2l2q.8_v2.root,0.133,0,0.0,0.0
sel_wz2l2q.9_v2.root,0.133,5,4.434885e-10,1.983340866478831e-10
sel_wz3l1v.0_v2.root,0.133,1,0.09255820588235293,0.09255820588235293
sel_wzlv2q.1_v2.root,0.133,3,6.109146000000001,3.5271170876187257
sel_wzlv2q.2_v2.root,0.133,5,4.2267,1.8902377040996723
sel_wzlv2q.3_v2.root,0.133,18,0.7513419600000001,0.17709299830199726
sel_wzlv2q.4_v2.root,0.133,116,0.23663909520000004,0.02197138840453779
sel_wzlv2q.5_v2.root,0.133,2594,0.7115616445200003,0.01397100166108483
sel_wzlv2q.6_v2.root,0.133,1391,0.0981171941020408,0.0026307619693749155
sel_wzlv2q.7_v2.root,0.133,300,0.0018278155102040817,0.00010552897768452998
sel_wzlv2q.9_v2.root,0.133,20,5.613564e-09,1.2552310700045628e-09
sel_zjets.1_v2.root,0.133,0,0.0,0.0
sel_zjets.2_v2.root,0.133,0,0.0,0.0
sel_zjets.3_v2.root,0.133,0,0.0,0.0
sel_zjets.4_v2.root,0.133,26,112.35852523944953,22.03531971978695
sel_zjets.5_v2.root,0.133,627,1534.2840865313092,61.273404319061875
sel_zjets.6_v2.root,0.133,1731,1886.8626834806819,45.351511033700014
sel_zjets.7_v2.root,0.133,401,102.67262760467096,5.127226347944952
sel_zjets.8_v2.root,0.133,14,0.08234085761886437,0.022006519867351797
sel_zz4l.0_v2.root,0.133,0,0.0,0.0
TOTAL,,14062,5974.840601700071,165.42685734841118
