sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.14,41815,155656.6473920596,761.2049812582875
sel_ttbar.2_v2.root,-0.14,47290,54067.852939948636,248.6305363679837
sel_ttbar.3_v2.root,-0.14,110636,83517.21056517703,251.0890351524226
sel_ttbar.4_v2.root,-0.14,165146,27574.263632953247,67.85313123238933
sel_ttbar.5_v2.root,-0.14,9808,6089.70493513,61.490216430375625
sel_ttbar.6_v2.root,-0.14,8088,1704.60173167532,18.954064492482214
sel_ttbar.7_v2.root,-0.14,5330,195.17991800762456,2.673446679287095
sel_ttbar.8_v2.root,-0.14,3509,0.9852897767104036,0.01663306529896639
sel_ttbar.9_v2.root,-0.14,3378,0.015874343420110293,0.00027312782658763066
sel_wjets.2_v2.root,-0.14,45,27725.319794785355,4133.046650604038
sel_wjets.3_v2.root,-0.14,35237,90336.86118765453,481.24422773954035
sel_wjets.4_v2.root,-0.14,108115,53902.52734291231,163.93291152664273
sel_wjets.5_v2.root,-0.14,72180,17939.096859324844,66.77165425310572
sel_wjets.6_v2.root,-0.14,75986,8548.051289824269,31.009897283745076
sel_wjets.7_v2.root,-0.14,19344,2247.1731848681347,16.157099597078336
sel_wjets.8_v2.root,-0.14,30083,78.66367589728716,0.45353798368508197
sel_ww2l2v.0_v2.root,-0.14,584,104.66590811624371,4.331106094645883
sel_wwlv2q.1_v2.root,-0.14,404,519.7189067500001,25.85698203357637
sel_wwlv2q.2_v2.root,-0.14,1628,447.38227300799997,11.087957979865845
sel_wwlv2q.3_v2.root,-0.14,30316,561.1817193840003,3.2230538833479754
sel_wwlv2q.4_v2.root,-0.14,46204,45.10804296815998,0.20985252439100405
sel_wwlv2q.5_v2.root,-0.14,47246,6.45196524849796,0.029683116508552036
sel_wwlv2q.6_v2.root,-0.14,51382,1.8123335303755101,0.00799526058636626
sel_wwlv2q.7_v2.root,-0.14,58765,0.18812397355071417,0.0007760411902379721
sel_wz2l2q.1_v2.root,-0.14,85,6.8067802325581415,0.7382989760599081
sel_wz2l2q.2_v2.root,-0.14,229,3.8483361923076913,0.25430521366814385
sel_wz2l2q.3_v2.root,-0.14,4601,5.52407327755102,0.08143916539635558
sel_wz2l2q.4_v2.root,-0.14,10737,0.6580733594693878,0.006350864300447735
sel_wz2l2q.5_v2.root,-0.14,25367,0.20662349932200003,0.001297314158628681
sel_wz2l2q.6_v2.root,-0.14,36029,0.07562009164285717,0.0003983924461152729
sel_wz2l2q.7_v2.root,-0.14,48064,0.008744332564897962,3.9885653389661524e-05
sel_wz2l2q.8_v2.root,-0.14,1551,1.7228942280000004e-05,4.374744734839718e-07
sel_wz2l2q.9_v2.root,-0.14,2304,2.043595008e-08,4.2574896e-10
sel_wz3l1v.0_v2.root,-0.14,663,6.13660905,0.23832614709037075
sel_wzlv2q.1_v2.root,-0.14,1106,225.2238491999999,6.772309742485162
sel_wzlv2q.2_v2.root,-0.14,2349,198.570366,4.097065696256773
sel_wzlv2q.3_v2.root,-0.14,45053,188.05671846600004,0.8859862785600785
sel_wzlv2q.4_v2.root,-0.14,81487,16.62328444013999,0.05823347026948246
sel_wzlv2q.5_v2.root,-0.14,70498,1.9338347268840002,0.007283346247129074
sel_wzlv2q.6_v2.root,-0.14,71599,0.5050390352632657,0.0018874326712685044
sel_wzlv2q.7_v2.root,-0.14,75222,0.045830646102857135,0.0001671027286725909
sel_wzlv2q.9_v2.root,-0.14,2347,6.587517353999999e-08,1.3597692868238652e-09
sel_zjets.1_v2.root,-0.14,1,30492.433708575452,30492.433708575452
sel_zjets.2_v2.root,-0.14,3780,17651.085128087572,287.09492106869055
sel_zjets.3_v2.root,-0.14,65222,107834.70930609829,422.2420835240009
sel_zjets.4_v2.root,-0.14,143830,62155.871866115456,163.891874509349
sel_zjets.5_v2.root,-0.14,79864,19542.912964391777,69.15343683054165
sel_zjets.6_v2.root,-0.14,79692,8686.762621140524,30.77163630380557
sel_zjets.7_v2.root,-0.14,76642,1962.352998722492,7.0883265819483094
sel_zjets.8_v2.root,-0.14,94020,55.29776738089734,0.18034224587377407
sel_zz4l.0_v2.root,-0.14,1840,112.6552696733068,2.6262895160991935
TOTAL,,1996701,780418.9703173682,30791.9150151615
