sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,0.127,3,111.67522233078527,64.47571967449018
sel_ttbar.2_v2.root,0.127,2,22.866505789785844,16.16906130599902
sel_ttbar.3_v2.root,0.127,1,7.548827738274796,7.548827738274796
sel_ttbar.4_v2.root,0.127,5,8.348450350887472,3.7335404982732716
sel_ttbar.5_v2.root,0.127,2,12.417832249449432,8.780733391222693
sel_ttbar.6_v2.root,0.127,15,31.613533599319712,8.162579276328925
sel_ttbar.7_v2.root,0.127,71,25.99957631996501,3.0855820297345713
sel_ttbar.8_v2.root,0.127,41,0.11512362737283141,0.017979289969077186
sel_ttbar.9_v2.root,0.127,17,0.0007988864361808024,0.00019375842113215943
sel_wjets.2_v2.root,0.127,0,0.0,0.0
sel_wjets.3_v2.root,0.127,0,0.0,0.0
sel_wjets.4_v2.root,0.127,0,0.0,0.0
sel_wjets.5_v2.root,0.127,1,2.4853279106850708,2.4853279106850708
sel_wjets.6_v2.root,0.127,124,139.49390150004064,12.526922154903994
sel_wjets.7_v2.root,0.127,144,167.28336363782643,13.940280303152205
sel_wjets.8_v2.root,0.127,123,3.2163122479029096,0.29000510895430043
sel_ww2l2v.0_v2.root,0.127,0,0.0,0.0
sel_wwlv2q.1_v2.root,0.127,1,12.864329375000002,12.864329375000002
sel_wwlv2q.2_v2.root,0.127,1,2.74804836,2.74804836
sel_wwlv2q.3_v2.root,0.127,5,0.9255537000000001,0.41392019800528945
sel_wwlv2q.4_v2.root,0.127,14,0.13667920559999996,0.036529054232259585
sel_wwlv2q.5_v2.root,0.127,145,0.19801358020408166,0.016444132785604988
sel_wwlv2q.6_v2.root,0.127,3108,1.0962462754285713,0.019663808032249385
sel_wwlv2q.7_v2.root,0.127,10473,0.3352713987912246,0.0032761287021610855
sel_wz2l2q.1_v2.root,0.127,0,0.0,0.0
sel_wz2l2q.2_v2.root,0.127,0,0.0,0.0
sel_wz2l2q.3_v2.root,0.127,1,0.012006244897959185,0.012006244897959185
sel_wz2l2q.4_v2.root,0.127,0,0.0,0.0
sel_wz2l2q.5_v2.root,0.127,3,0.00024436098,0.00014108187758244076
sel_wz2l2q.6_v2.root,0.127,118,0.0024766634693877553,0.0002279953526994369
sel_wz2l2q.7_v2.root,0.127,814,0.0014809185061224494,5.1906166778157495e-05
sel_wz2l2q.8_v2.root,0.127,60,6.664967999999999e-06,8.604436689001785e-07
sel_wz2l2q.9_v2.root,0.127,108,9.579351599999999e-09,9.217735374870122e-10
sel_wz3l1v.0_v2.root,0.127,0,0.0,0.0
sel_wzlv2q.1_v2.root,0.127,0,0.0,0.0
sel_wzlv2q.2_v2.root,0.127,0,0.0,0.0
sel_wzlv2q.3_v2.root,0.127,3,0.12522366000000001,0.07229791380991019
sel_wzlv2q.4_v2.root,0.127,18,0.0367198596,0.008654953909125983
sel_wzlv2q.5_v2.root,0.127,134,0.03675761772,0.0031753745347897905
sel_wzlv2q.6_v2.root,0.127,2390,0.16858382020408164,0.0034483944741900275
sel_wzlv2q.7_v2.root,0.127,8288,0.05049644982857143,0.0005546716572498999
sel_wzlv2q.9_v2.root,0.127,438,1.229370516e-07,5.8741595446834014e-09
sel_zjets.1_v2.root,0.127,0,0.0,0.0
sel_zjets.2_v2.root,0.127,0,0.0,0.0
sel_zjets.3_v2.root,0.127,0,0.0,0.0
sel_zjets.4_v2.root,0.127,4,17.285926959915315,8.642963479957658
sel_zjets.5_v2.root,0.127,8,19.57619249162755,6.921229230321508
sel_zjets.6_v2.root,0.127,490,534.1205747576741,24.12910801989268
sel_zjets.7_v2.root,0.127,1864,477.26129140924354,11.054351197897043
sel_zjets.8_v2.root,0.127,866,5.093370192709751,0.1730797648150539
sel_zz4l.0_v2.root,0.127,0,0.0,0.0
TOTAL,,29903,1605.1402702876162,77.46299522742576
