signal,BDT cut,count before,sg before,sg before err,count after,sg after,sg after err,sg acceptance
Signal_2-5_0-03_0-04.0,0.175,148261,10.713635787171514,0.027824246733183896,24548,1.7738874775125375,0.01132186600270072,0.16557287486257344
Signal_2-5_0-03_0-06.0,0.175,147235,17.345759352637405,0.04520513666481977,24516,2.8882306264764392,0.018446206347723555,0.1665093218324447
Signal_2-5_0-03_0-08.0,0.175,149015,22.395094348485866,0.058014680237204526,24637,3.702633556780501,0.023589396000688,0.16533234909237327
Signal_2-5_0-03_0-1.0,0.175,150205,25.824407078538947,0.0666328154829515,25349,4.35819643176914,0.027373251338977424,0.1687626909889817
Signal_2-5_0-03_0-15.0,0.175,150935,30.24412272948771,0.07784774056075014,25058,5.021083428995948,0.03171934678849347,0.16601848477821587
Signal_2-5_0-03_0-2.0,0.175,150764,32.310903661601586,0.08321474346821045,25115,5.382507398723328,0.03396393837567305,0.16658486110742615
Signal_2-5_0-03_0-3.0,0.175,149101,33.253513996996375,0.08611866069840894,24844,5.54087700110246,0.035153433463771776,0.16662530767734623
Signal_2-5_0-03_0-4.0,0.175,149239,34.01838060344266,0.08805874073615992,24913,5.678809935563541,0.03597860492310268,0.1669335763439852
Signal_2-5_0-03_0-5.0,0.175,149754,34.61894135903308,0.08945910880130145,25243,5.835476426179415,0.03672872354499527,0.16856311016734113
Signal_2-5_0-03_0-6.0,0.175,145982,34.239996451776,0.08961569068650196,24278,5.694391321232877,0.036546084598803985,0.16630817498047706
Signal_2-5_0-03_0-7.0,0.175,148269,35.254792292164424,0.09155730086910657,24601,5.849524480367017,0.037294447902228856,0.16592139961826144
Signal_2-5_0-03_0-8.0,0.175,143761,34.88859295240987,0.0920159072070164,23306,5.656009260848661,0.03704897871659329,0.16211629023170399
Signal_2-5_0-03_0-9.0,0.175,145421,35.95939298453458,0.09429719811518245,23162,5.727449682699128,0.03763338243423553,0.1592754829082457
Signal_2-5_0-03_1-0.0,0.175,144076,36.67638333807788,0.09662526143540992,22609,5.755409304052048,0.0382767924798833,0.15692412337932757
Signal_2-5_0-03_2-0.0,0.175,21857,53.68903725639912,0.363153588667169,2146,5.271385549354097,0.1137915263445342,0.09818364825913894
Signal_2-5_0-05_0-04.0,0.175,147328,13.156991646200554,0.03427787986070766,24311,2.17107151329538,0.013924279022249044,0.16501276064291923
Signal_2-5_0-05_0-06.0,0.175,149963,25.583862680926302,0.06606539796486507,25365,4.3272985796609555,0.027170612507170552,0.16914172162466748
Signal_2-5_0-05_0-08.0,0.175,148581,37.608024351452,0.09756608552710587,25058,6.342546316141932,0.04006733386702905,0.16864875051318812
Signal_2-5_0-05_0-1.0,0.175,150758,48.923745729568616,0.12600260290985837,25141,8.158717224870884,0.05145535834301168,0.1667639528250574
Signal_2-5_0-05_0-15.0,0.175,151386,67.66666309631265,0.17391294255704923,25685,11.48070654901239,0.07163558821637422,0.16966562297702556
Signal_2-5_0-05_0-2.0,0.175,147686,76.34154657786895,0.19865124439933723,24539,12.68464994294873,0.08097483210942849,0.16615657543707593
Signal_2-5_0-05_0-3.0,0.175,148497,86.09342553622157,0.22341439298642846,25042,14.518485641313026,0.09174593136445695,0.16863640342902547
Signal_2-5_0-05_0-4.0,0.175,147989,90.02648904630844,0.23402141210996852,24737,15.048316155515153,0.09567850755880783,0.16715431552345106
Signal_2-5_0-05_0-5.0,0.175,150113,94.45154833976785,0.24378104225674582,24851,15.636323488249323,0.0991888173192675,0.16554862003957016
Signal_2-5_0-05_0-6.0,0.175,146961,93.81929521534394,0.2447322014801073,24448,15.607502190545304,0.0998186601514245,0.1663570607167888
Signal_2-5_0-05_0-7.0,0.175,147271,96.22519307688435,0.2507437826930887,24479,15.994299633526303,0.10222765333818104,0.16621738156188254
Signal_2-5_0-05_0-8.0,0.175,144115,96.04085526049573,0.25298887617520505,23306,15.531541981758412,0.1017374162205141,0.16171807237275787
Signal_2-5_0-05_0-9.0,0.175,145686,99.56576008280307,0.26085616418629337,23280,15.910182822835797,0.10427583642697623,0.15979572505251022
Signal_2-5_0-05_1-0.0,0.175,142937,100.46674081885459,0.2657357484749436,22600,15.884958705626348,0.10566517353092733,0.15811161560687573
Signal_2-5_0-07_0-04.0,0.175,151686,14.455943202509781,0.03711706980797057,25600,2.439725129440096,0.015248282059000603,0.16876969529158922
Signal_2-5_0-07_0-06.0,0.175,150667,29.579198185100903,0.07620392251742165,25148,4.937097545971697,0.031132929066277945,0.1669111351523559
Signal_2-5_0-07_0-08.0,0.175,150930,47.02617140137405,0.12104638847647455,25420,7.920262883607822,0.04967659537911287,0.16842244749221497
Signal_2-5_0-07_0-1.0,0.175,150380,64.27514600885624,0.1657478988381948,25155,10.751704334703945,0.06778992481054677,0.16727623354169444
Signal_2-5_0-07_0-15.0,0.175,150451,101.99874161738353,0.262964591681568,24922,16.895950432954464,0.10702646492152389,0.16564861649307747
Signal_2-5_0-07_0-2.0,0.175,150336,127.21704280770025,0.32810571925083853,25390,21.485477310075492,0.13483842025283732,0.16888835674755215
Signal_2-5_0-07_0-3.0,0.175,148478,154.9087263077571,0.4020173797414934,24884,25.961750194926026,0.16457879206315612,0.16759385228788098
Signal_2-5_0-07_0-4.0,0.175,148231,167.75173880396648,0.4357099836249201,24740,27.998043715620422,0.17800321224402463,0.16690166024650716
