signal,BDT cut,count before,sg before,sg before err,count after,sg after,sg after err,sg acceptance
Signal_1-5_0-03_0-04.0,-0.13,7519,236.16073536201583,2.7235016959412115,7510,235.87805859406024,2.721871236137417,0.9988030323181274
Signal_1-5_0-03_0-06.0,-0.13,8113,390.8872522068308,4.339710603542083,8100,390.2609075404079,4.3362323060045345,0.9983976334278318
Signal_1-5_0-03_0-08.0,-0.13,8116,479.3155319649187,5.320475934296103,8109,478.9021252715039,5.318181000489973,0.9991375061606702
Signal_1-5_0-03_0-1.0,-0.13,8402,559.6641094702361,6.105709233584098,8398,559.3976661903168,6.1042556663135095,0.9995239228755057
Signal_1-5_0-03_0-15.0,-0.13,8267,616.6461663145685,6.782066862085039,8260,616.124027308375,6.7791949301916725,0.9991532599491957
Signal_1-5_0-03_0-2.0,-0.13,8534,667.0346765936122,7.220580140786968,8523,666.1748943763015,7.215925114278297,0.9987110382001407
Signal_1-5_0-03_0-3.0,-0.13,8665,695.1903233360096,7.468260098898022,8659,694.708945154819,7.465673986937676,0.9993075591459897
Signal_1-5_0-03_0-4.0,-0.13,9050,737.8045359400737,7.755629096338484,9037,736.7447062199387,7.750056753161707,0.9985635359116021
Signal_1-5_0-03_0-5.0,-0.13,8770,722.386949760019,7.713830558869217,8763,721.8103581239507,7.710751448666873,0.9992018244013685
Signal_1-5_0-03_0-6.0,-0.13,8910,740.6024322495729,7.845963473936239,8902,739.9374693474409,7.842440364879425,0.9991021324354659
Signal_1-5_0-03_0-7.0,-0.13,8768,730.3285883238344,7.7995227760492485,8760,729.662230122809,7.795963787602003,0.9990875912408759
Signal_1-5_0-03_0-8.0,-0.13,8719,734.946996729573,7.870868936703606,8712,734.356948676229,7.867708760915495,0.9991971556371144
Signal_1-5_0-03_0-9.0,-0.13,8798,743.3996209819504,7.925567270414545,8789,742.6391530814233,7.921512464962906,0.9989770402364173
Signal_1-5_0-03_1-0.0,-0.13,8863,760.9873721125715,8.083269813391816,8857,760.4722052128,8.080533277801328,0.999323028319982
Signal_1-5_0-03_2-0.0,-0.13,27505,841.0977782185628,5.0715494116493645,27425,838.651393115582,5.064168582689556,0.997091437920378
Signal_1-5_0-05_0-04.0,-0.13,8214,288.8290792265921,3.1868642656894024,8207,288.5829380585149,3.18550604773007,0.9991477964450938
Signal_1-5_0-05_0-06.0,-0.13,167244,554.0744811973011,1.3548551779139877,167070,553.498024285673,1.3541502015026792,0.9989596039319796
Signal_1-5_0-05_0-08.0,-0.13,170100,819.6840742741097,1.987441437201541,169924,818.8359590649842,1.9864129827031098,0.9989653145208701
Signal_1-5_0-05_0-1.0,-0.13,170708,1040.0202072245243,2.5171832922264326,170539,1038.9905928243734,2.5159369847439295,0.9990100053893197
Signal_1-5_0-05_0-15.0,-0.13,172886,1426.8647306753517,3.431649233865548,172695,1425.288367270802,3.4297531111794264,0.9988952257557003
Signal_1-5_0-05_0-2.0,-0.13,175336,1650.7663933822478,3.9423036447691144,175135,1648.874003655838,3.9400433266949446,0.9988536296025917
Signal_1-5_0-05_0-3.0,-0.13,178112,1865.1865018333106,4.419525801556113,177942,1863.4062640878938,4.417416177423196,0.999045544376572
Signal_1-5_0-05_0-4.0,-0.13,177918,1941.432033666486,4.602695531340229,177729,1939.3696754207606,4.6002501896614385,0.9989377128789667
Signal_1-5_0-05_0-5.0,-0.13,180028,2007.2136837605321,4.730680096114158,179836,2005.0729888281771,4.72815678618229,0.9989334992334526
Signal_1-5_0-05_0-6.0,-0.13,174106,1969.9166582188345,4.721075913076676,173930,1967.925311959392,4.71868909282352,0.9989891215696186
Signal_1-5_0-05_0-7.0,-0.13,176462,2019.8741625348612,4.808379260787475,176268,2017.6535394685254,4.805735399498182,0.998900613163174
Signal_1-5_0-05_0-8.0,-0.13,175896,2035.6693852341152,4.8537707877887675,175741,2033.8755482241133,4.85163173890496,0.999118797471233
Signal_1-5_0-05_0-9.0,-0.13,176246,2064.1228503891316,4.916724873259961,176053,2061.8625113736357,4.914032080725104,0.9989049396865745
Signal_1-5_0-05_1-0.0,-0.13,175001,2072.1183981599543,4.953296230563141,174818,2069.951566731201,4.950705701635909,0.9989542916897619
Signal_1-5_0-05_2-0.0,-0.13,11031,2344.7320273059986,22.32470728842733,11000,2338.14271601541,22.29331608037774,0.9971897380110598
Signal_1-5_0-07_0-04.0,-0.13,8398,304.25834173520917,3.3201259476267215,8388,303.8960431620546,3.3181486227252166,0.9988092402953084
Signal_1-5_0-07_0-06.0,-0.13,171481,630.2489516911626,1.5219631180728215,171315,629.6388472132278,1.521226281193316,0.9990319627247334
