signal,BDT cut,count before,sg before,sg before err,count after,sg after,sg after err,sg acceptance
Signal_2-0_0-03_0-04.0,0.161,7550,4.466461290964871,0.051403193221200794,1504,0.8897427525312804,0.022942489466638554,0.19920529801324507
Signal_2-0_0-03_0-06.0,0.161,7848,7.371583426980697,0.08321110471950995,1684,1.5817719789800577,0.038545424613077355,0.21457696228338427
Signal_2-0_0-03_0-08.0,0.161,8049,9.561277906909549,0.10657245685081755,1595,1.8946748989341196,0.04744105712722473,0.19816126226860478
Signal_2-0_0-03_0-1.0,0.161,7997,10.861615454538768,0.12145932826853278,1661,2.255988904587832,0.055354399418592,0.2077028885832187
Signal_2-0_0-03_0-15.0,0.161,8163,12.918931530588186,0.1429886935886338,1737,2.749011891293848,0.065959401944959,0.21278941565600884
Signal_2-0_0-03_0-2.0,0.161,8140,13.533820546622458,0.15000585516343862,1702,2.8297988415665136,0.06859236648598431,0.20909090909090908
Signal_2-0_0-03_0-3.0,0.161,3160,13.891896301281381,0.24712574493946315,646,2.8399256362746117,0.11173537970013514,0.20443037974683545
Signal_2-0_0-03_0-4.0,0.161,8103,14.32187370298632,0.15910246934052238,1699,3.0029450106594786,0.07285354517632259,0.20967542885351104
Signal_2-0_0-03_0-5.0,0.161,7106,14.712644976170093,0.17453324114609922,1472,3.047708050228311,0.07943638228879824,0.20714888826343936
Signal_2-0_0-03_0-6.0,0.161,7958,14.310674507846972,0.16041986130518185,1646,2.959961075636606,0.07295769163496191,0.20683588841417438
Signal_2-0_0-03_0-7.0,0.161,4803,14.593467659059748,0.2105727683227668,1000,3.038406758080314,0.09608285813582006,0.20820320632937747
Signal_2-0_0-03_0-8.0,0.161,13137,15.238574268009312,0.13295241671696076,2648,3.071610311462941,0.05969076247149174,0.20156809012712185
Signal_2-0_0-03_0-9.0,0.161,6573,15.401108425668447,0.18996349979670377,1304,3.05538496684492,0.08461106114700208,0.19838734215731024
Signal_2-0_0-03_1-0.0,0.161,7936,15.11258942638527,0.16964382427078567,1504,2.8640794477423697,0.07385180983436578,0.18951612903225806
Signal_2-0_0-03_2-0.0,0.161,1360,18.50798437647059,0.5018681905110376,170,2.3134980470588236,0.17743720038608843,0.125
Signal_2-0_0-05_0-04.0,0.161,7836,5.612650526734964,0.06340460304663262,1580,1.1316982940583513,0.02847096043044587,0.2016334864726901
Signal_2-0_0-05_0-06.0,0.161,77666,10.545853775295775,0.03784131989417998,16059,2.180566345343842,0.017207194030384218,0.20677001519326346
Signal_2-0_0-05_0-08.0,0.161,77845,15.505393685968514,0.055573459910499994,16088,3.2044546678638506,0.02526405763244193,0.20666709486800694
Signal_2-0_0-05_0-1.0,0.161,77768,19.779717954272154,0.07092831284175499,15748,4.005387798887432,0.031917720511003125,0.2024997428248122
Signal_2-0_0-05_0-15.0,0.161,80527,28.233126407163695,0.09949201178282827,16644,5.8354608506567045,0.04523205364532446,0.20668843990214458
Signal_2-0_0-05_0-2.0,0.161,81289,32.82784955785844,0.11514008454024696,16817,6.791397926097079,0.05237028237674715,0.20687915954188144
Signal_2-0_0-05_0-3.0,0.161,79578,36.0631525812946,0.12784012286060795,16544,7.497408785153406,0.05828958053517041,0.20789665485435668
Signal_2-0_0-05_0-4.0,0.161,79054,37.41851880486645,0.13308363896163256,16233,7.68354309407996,0.06030622407977509,0.2053406532243783
Signal_2-0_0-05_0-5.0,0.161,79514,38.51042921509874,0.13657039273791236,16224,7.857650270213574,0.061689851728415464,0.2040395402067561
Signal_2-0_0-05_0-6.0,0.161,78940,39.014708226972516,0.13886084456380915,16000,7.907718921099066,0.06251600721770594,0.20268558398783887
Signal_2-0_0-05_0-7.0,0.161,77708,39.02432383529818,0.139991775324918,15681,7.874870310152249,0.06288637089640295,0.20179389509445622
Signal_2-0_0-05_0-8.0,0.161,77818,39.684811488126606,0.1422604863972371,15605,7.958075037551925,0.06370538480190811,0.2005320105888098
Signal_2-0_0-05_0-9.0,0.161,77818,40.39937994420418,0.14482204212381855,15290,7.937835967859387,0.06419458231402665,0.19648410393482224
Signal_2-0_0-05_1-0.0,0.161,78950,41.75657406641192,0.14861025946425593,15387,8.1381685264076,0.06560692791908586,0.19489550348321716
Signal_2-0_0-05_2-0.0,0.161,24392,52.51500796471151,0.33624801561714207,3420,7.363124271864272,0.1259067684440918,0.14020990488684812
Signal_2-0_0-07_0-04.0,0.161,8008,6.014313260268122,0.06720847060124983,1679,1.2609930024962757,0.03077423944127855,0.20966533466533463
Signal_2-0_0-07_0-06.0,0.161,80245,12.408683584281718,0.04380429748575738,16490,2.5499307409160132,0.01985720214085699,0.2054956695121191
Signal_2-0_0-07_0-08.0,0.161,80697,19.785403109527085,0.06964921215607653,16611,4.072708168238652,0.03159987775314132,0.20584408342317564
Signal_2-0_0-07_0-1.0,0.161,80582,27.003478469967526,0.09512631877282027,16761,5.616704755840334,0.0433842039027745,0.20799930505571967
Signal_2-0_0-07_0-15.0,0.161,80914,42.77699232618784,0.1503828843154479,16922,8.946193046243549,0.06877212122568746,0.2091356254789035
Signal_2-0_0-07_0-2.0,0.161,80133,53.25861719708385,0.1881413193583112,16510,10.973004504060182,0.0853988496873936,0.2060324710169344
Signal_2-0_0-07_0-3.0,0.161,80006,64.72969607280399,0.2288454536425091,16282,13.173123408961763,0.1032368833960927,0.20350973676974232
Signal_2-0_0-07_0-4.0,0.161,78411,68.83508125657266,0.2458223313321298,16262,14.276008358449513,0.11194889602964202,0.20739437068778616
Signal_2-0_0-07_0-5.0,0.161,79119,72.63031003146187,0.2582126431310869,16207,14.87783509245444,0.11686606592161441,0.204843337251482
Signal_2-0_0-07_0-6.0,0.161,78009,73.79910571836966,0.26422794299858016,16005,15.141261739318622,0.1196834852787008,0.20516863438833982
Signal_2-0_0-07_0-7.0,0.161,78779,75.76393635042447,0.2699338187574557,15971,15.359751043458656,0.12153968927448873,0.20273169245611145
Signal_2-0_0-07_0-8.0,0.161,78254,77.12621643735689,0.2757076101648895,15462,15.23916424150091,0.12255423270818315,0.19758734377795384
Signal_2-0_0-07_0-9.0,0.161,78359,78.6857566959283,0.28109406960283867,15689,15.75442306311233,0.12577805428658417,0.2002195025459743
Signal_2-0_0-07_1-0.0,0.161,77220,79.32703172077956,0.28546725923415267,14976,15.384636454939063,0.1257156434186942,0.1939393939393939
Signal_2-0_0-07_2-0.0,0.161,1917,100.98765594499504,2.3065200561819266,264,13.907533213082257,0.8559494995214425,0.13771517996870108
Signal_2-0_0-08_0-04.0,0.161,7886,5.991778790115121,0.06747259056847436,1596,1.2126399884635726,0.030353965912705,0.20238397159523205
Signal_2-0_0-08_0-06.0,0.161,80794,12.8927217737635,0.04535812104447166,16726,2.669055429709734,0.020637711967634836,0.2070203232913335
Signal_2-0_0-08_0-08.0,0.161,161093,20.92371619654214,0.052131531789925786,33170,4.30831672536549,0.02365565006725523,0.2059059052845251
Signal_2-0_0-08_0-1.0,0.161,161822,29.3962150402454,0.0730756409849573,33467,6.0795388065398575,0.03323244105541047,0.2068136594529792
